.HEADER
..NAMES
Time,V U3.J7&K7
1.096500e-007,1.0581
1.096840e-007,1.0276
1.097180e-007,0.9730
1.097520e-007,0.9002
1.097860e-007,0.8152
1.098200e-007,0.7138
1.098540e-007,0.5952
1.098880e-007,0.4715
1.099220e-007,0.3621
1.099560e-007,0.2795
1.099900e-007,0.2223
1.100240e-007,0.1853
1.100580e-007,0.1726
1.100920e-007,0.1898
1.101260e-007,0.2304
1.101600e-007,0.2788
1.101940e-007,0.3226
1.102280e-007,0.3606
1.102620e-007,0.3953
1.102960e-007,0.4231
1.103300e-007,0.4388
1.103640e-007,0.4437
1.103980e-007,0.4441
1.104320e-007,0.4445
1.104660e-007,0.4454
1.105000e-007,0.4456
1.105340e-007,0.4463
1.105680e-007,0.4504
1.106020e-007,0.4615
1.106360e-007,0.4837
1.106700e-007,0.5183
1.107040e-007,0.5650
1.107380e-007,0.6260
1.107720e-007,0.7002
1.108060e-007,0.7789
1.108400e-007,0.8527
1.108740e-007,0.9146
1.109080e-007,0.9604
1.109420e-007,0.9895
1.109760e-007,1.0014
1.110100e-007,0.9981
1.110440e-007,0.9867
1.110780e-007,0.9758
1.111120e-007,0.9708
1.111460e-007,0.9729
1.111800e-007,0.9814
1.112140e-007,0.9959
1.112480e-007,1.0154
1.112820e-007,1.0363
1.113160e-007,1.0551
1.113500e-007,1.0699
1.113840e-007,1.0791
1.114180e-007,1.0821
1.114520e-007,1.0797
1.114860e-007,1.0732
1.115200e-007,1.0608
1.115540e-007,1.0336
1.115880e-007,0.9824
1.116220e-007,0.9117
1.116560e-007,0.8286
1.116900e-007,0.7299
1.117240e-007,0.6133
1.117580e-007,0.4893
1.117920e-007,0.3766
1.118260e-007,0.2899
1.118600e-007,0.2294
1.118940e-007,0.1894
1.119280e-007,0.1727
1.119620e-007,0.1855
1.119960e-007,0.2235
1.120300e-007,0.2718
1.120640e-007,0.3166
1.120980e-007,0.3552
1.121320e-007,0.3905
1.121660e-007,0.4197
1.122000e-007,0.4373
1.122340e-007,0.4435
1.122680e-007,0.4441
1.123020e-007,0.4444
1.123360e-007,0.4453
1.123700e-007,0.4456
1.124040e-007,0.4460
1.124380e-007,0.4495
1.124720e-007,0.4593
1.125060e-007,0.4796
1.125400e-007,0.5125
1.125740e-007,0.5573
1.126080e-007,0.6161
1.126420e-007,0.6888
1.126760e-007,0.7674
1.127100e-007,0.8424
1.127440e-007,0.9064
1.127780e-007,0.9547
1.128120e-007,0.9863
1.128460e-007,1.0007
1.128800e-007,0.9993
1.129140e-007,0.9885
1.129480e-007,0.9771
1.129820e-007,0.9711
1.130160e-007,0.9722
1.130500e-007,0.9798
1.130840e-007,0.9934
1.131180e-007,1.0123
1.131520e-007,1.0332
1.131860e-007,1.0525
1.132200e-007,1.0680
1.132540e-007,1.0782
1.132880e-007,1.0820
1.133220e-007,1.0803
1.133560e-007,1.0744
1.133900e-007,1.0633
1.134240e-007,1.0390
1.134580e-007,0.9914
1.134920e-007,0.9229
1.135260e-007,0.8416
1.135600e-007,0.7456
1.135940e-007,0.6314
1.136280e-007,0.5073
1.136620e-007,0.3918
1.136960e-007,0.3009
1.137300e-007,0.2369
1.137640e-007,0.1940
1.137980e-007,0.1734
1.138320e-007,0.1817
1.138660e-007,0.2169
1.139000e-007,0.2647
1.139340e-007,0.3104
1.139680e-007,0.3498
1.140020e-007,0.3856
1.140360e-007,0.4160
1.140700e-007,0.4355
1.141040e-007,0.4431
1.141380e-007,0.4441
1.141720e-007,0.4443
1.142060e-007,0.4451
1.142400e-007,0.4456
1.142740e-007,0.4459
1.143080e-007,0.4487
1.143420e-007,0.4573
1.143760e-007,0.4758
1.144100e-007,0.5069
1.144440e-007,0.5499
1.144780e-007,0.6065
1.145120e-007,0.6775
1.145460e-007,0.7559
1.145800e-007,0.8319
1.146140e-007,0.8979
1.146480e-007,0.9487
1.146820e-007,0.9827
1.147160e-007,0.9997
1.147500e-007,1.0003
1.147840e-007,0.9904
1.148180e-007,0.9785
1.148520e-007,0.9715
1.148860e-007,0.9716
1.149200e-007,0.9783
1.149540e-007,0.9910
1.149880e-007,1.0093
1.150220e-007,1.0302
1.150560e-007,1.0499
1.150900e-007,1.0661
1.151240e-007,1.0771
1.151580e-007,1.0818
1.151920e-007,1.0809
1.152260e-007,1.0756
1.152600e-007,1.0655
1.152940e-007,1.0438
1.153280e-007,1.0000
1.153620e-007,0.9339
1.153960e-007,0.8543
1.154300e-007,0.7609
1.154640e-007,0.6491
1.154980e-007,0.5255
1.155320e-007,0.4075
1.155660e-007,0.3124
1.156000e-007,0.2449
1.156340e-007,0.1990
1.156680e-007,0.1747
1.157020e-007,0.1786
1.157360e-007,0.2105
1.157700e-007,0.2576
1.158040e-007,0.3041
1.158380e-007,0.3443
1.158720e-007,0.3805
1.159060e-007,0.4121
1.159400e-007,0.4334
1.159740e-007,0.4425
1.160080e-007,0.4441
1.160420e-007,0.4442
1.160760e-007,0.4450
1.161100e-007,0.4456
1.161440e-007,0.4457
1.161780e-007,0.4480
1.162120e-007,0.4555
1.162460e-007,0.4723
1.162800e-007,0.5016
1.163140e-007,0.5428
1.163480e-007,0.5972
1.163820e-007,0.6663
1.164160e-007,0.7443
1.164500e-007,0.8212
1.164840e-007,0.8890
1.165180e-007,0.9422
1.165520e-007,0.9787
1.165860e-007,0.9982
1.166200e-007,1.0011
1.166540e-007,0.9922
1.166880e-007,0.9801
1.167220e-007,0.9721
1.167560e-007,0.9712
1.167900e-007,0.9770
1.168240e-007,0.9888
1.168580e-007,1.0064
1.168920e-007,1.0271
1.169260e-007,1.0472
1.169600e-007,1.0640
1.169940e-007,1.0758
1.170280e-007,1.0815
1.170620e-007,1.0813
1.170960e-007,1.0766
1.171300e-007,1.0675
1.171640e-007,1.0482
1.171980e-007,1.0080
1.172320e-007,0.9447
1.172660e-007,0.8668
1.173000e-007,0.7758
1.173340e-007,0.6666
1.173680e-007,0.5438
1.174020e-007,0.4237
1.174360e-007,0.3246
1.174700e-007,0.2533
1.175040e-007,0.2046
1.175380e-007,0.1767
1.175720e-007,0.1761
1.176060e-007,0.2045
1.176400e-007,0.2504
1.176740e-007,0.2977
1.177080e-007,0.3387
1.177420e-007,0.3754
1.177760e-007,0.4080
1.178100e-007,0.4311
1.178440e-007,0.4418
1.178780e-007,0.4441
1.179120e-007,0.4441
1.179460e-007,0.4449
1.179800e-007,0.4455
1.180140e-007,0.4457
1.180480e-007,0.4474
1.180820e-007,0.4539
1.181160e-007,0.4691
1.181500e-007,0.4965
1.181840e-007,0.5360
1.182180e-007,0.5883
1.182520e-007,0.6554
1.182860e-007,0.7327
1.183200e-007,0.8103
1.183540e-007,0.8799
1.183880e-007,0.9355
1.184220e-007,0.9745
1.184560e-007,0.9965
1.184900e-007,1.0016
1.185240e-007,0.9939
1.185580e-007,0.9818
1.185920e-007,0.9729
1.186260e-007,0.9708
1.186600e-007,0.9757
1.186940e-007,0.9867
1.187280e-007,1.0035
1.187620e-007,1.0240
1.187960e-007,1.0444
1.188300e-007,1.0618
1.188640e-007,1.0745
1.188980e-007,1.0811
1.189320e-007,1.0817
1.189660e-007,1.0775
1.190000e-007,1.0692
1.190340e-007,1.0521
1.190680e-007,1.0155
1.191020e-007,0.9551
1.191360e-007,0.8789
1.191700e-007,0.7902
1.192040e-007,0.6838
1.192380e-007,0.5621
1.192720e-007,0.4404
1.193060e-007,0.3374
1.193400e-007,0.2622
1.193740e-007,0.2105
1.194080e-007,0.1792
1.194420e-007,0.1743
1.194760e-007,0.1988
1.195100e-007,0.2432
1.195440e-007,0.2911
1.195780e-007,0.3331
1.196120e-007,0.3702
1.196460e-007,0.4036
1.196800e-007,0.4285
1.197140e-007,0.4409
1.197480e-007,0.4440
1.197820e-007,0.4441
1.198160e-007,0.4447
1.198500e-007,0.4455
1.198840e-007,0.4456
1.199180e-007,0.4469
1.199520e-007,0.4525
1.199860e-007,0.4662
1.200200e-007,0.4917
1.200540e-007,0.5294
1.200880e-007,0.5796
1.201220e-007,0.6446
1.201560e-007,0.7210
1.201900e-007,0.7992
1.202240e-007,0.8704
1.202580e-007,0.9283
1.202920e-007,0.9697
1.203260e-007,0.9943
1.203600e-007,1.0018
1.203940e-007,0.9955
1.204280e-007,0.9835
1.204620e-007,0.9738
1.204960e-007,0.9707
1.205300e-007,0.9746
1.205640e-007,0.9847
1.205980e-007,1.0007
1.206320e-007,1.0209
1.206660e-007,1.0415
1.207000e-007,1.0595
1.207340e-007,1.0730
1.207680e-007,1.0805
1.208020e-007,1.0819
1.208360e-007,1.0784
1.208700e-007,1.0708
1.209040e-007,1.0556
1.209380e-007,1.0225
1.209720e-007,0.9652
1.210060e-007,0.8908
1.210400e-007,0.8042
1.210740e-007,0.7006
1.211080e-007,0.5805
1.211420e-007,0.4575
1.211760e-007,0.3508
1.212100e-007,0.2716
1.212440e-007,0.2169
1.212780e-007,0.1824
1.213120e-007,0.1731
1.213460e-007,0.1936
1.213800e-007,0.2361
1.214140e-007,0.2844
1.214480e-007,0.3273
1.214820e-007,0.3649
1.215160e-007,0.3991
1.215500e-007,0.4256
1.215840e-007,0.4398
1.216180e-007,0.4439
1.216520e-007,0.4441
1.216860e-007,0.4446
1.217200e-007,0.4454
1.217540e-007,0.4456
1.217880e-007,0.4466
1.218220e-007,0.4513
1.218560e-007,0.4635
1.218900e-007,0.4871
1.219240e-007,0.5232
1.219580e-007,0.5714
1.219920e-007,0.6342
1.220260e-007,0.7094
1.220600e-007,0.7880
1.220940e-007,0.8606
1.221280e-007,0.9208
1.221620e-007,0.9647
1.221960e-007,0.9917
1.222300e-007,1.0017
1.222640e-007,0.9970
1.222980e-007,0.9853
1.223320e-007,0.9748
1.223660e-007,0.9707
1.224000e-007,0.9736
1.224340e-007,0.9828
1.224680e-007,0.9980
1.225020e-007,1.0179
1.225360e-007,1.0386
1.225700e-007,1.0571
1.226040e-007,1.0713
1.226380e-007,1.0798
1.226720e-007,1.0821
1.227060e-007,1.0792
1.227400e-007,1.0722
1.227740e-007,1.0587
1.228080e-007,1.0288
1.228420e-007,0.9749
1.228760e-007,0.9025
1.229100e-007,0.8179
1.229440e-007,0.7171
1.229780e-007,0.5988
1.230120e-007,0.4750
1.230460e-007,0.3649
1.230800e-007,0.2815
1.231140e-007,0.2236
1.231480e-007,0.1861
1.231820e-007,0.1726
1.232160e-007,0.1889
1.232500e-007,0.2291
1.232840e-007,0.2775
1.233180e-007,0.3214
1.233520e-007,0.3596
1.233860e-007,0.3944
1.234200e-007,0.4224
1.234540e-007,0.4385
1.234880e-007,0.4437
1.235220e-007,0.4441
1.235560e-007,0.4445
1.235900e-007,0.4454
1.236240e-007,0.4456
1.236580e-007,0.4463
1.236920e-007,0.4503
1.237260e-007,0.4611
