.HEADER
..NAMES
Time,V U2.R2
.DATA
4.89560e-008,1.2172
4.90020e-008,1.2217
4.90479e-008,1.2266
4.90938e-008,1.2299
4.91398e-008,1.2299
4.91857e-008,1.2273
4.92316e-008,1.2234
4.92775e-008,1.2201
4.93235e-008,1.2190
4.93694e-008,1.2201
4.94153e-008,1.2229
4.94612e-008,1.2259
4.95072e-008,1.2264
4.95531e-008,1.1990
4.95990e-008,1.1098
4.96449e-008,1.0111
4.96909e-008,0.8923
4.97368e-008,0.7303
4.97827e-008,0.5888
4.98286e-008,0.4821
4.98746e-008,0.4191
4.99205e-008,0.3972
4.99664e-008,0.4043
5.00123e-008,0.4199
5.00583e-008,0.4298
5.01042e-008,0.4200
5.01501e-008,0.3858
5.01960e-008,0.3426
5.02420e-008,0.3003
5.02879e-008,0.2643
5.03338e-008,0.2446
5.03797e-008,0.2449
5.04257e-008,0.2500
5.04716e-008,0.2557
5.05175e-008,0.2592
5.05634e-008,0.2521
5.06094e-008,0.2418
5.06553e-008,0.2269
5.07012e-008,0.2129
5.07471e-008,0.2088
5.07931e-008,0.2116
5.08390e-008,0.2199
5.08849e-008,0.2319
5.09308e-008,0.2427
5.09767e-008,0.2477
5.10227e-008,0.2450
5.10686e-008,0.2393
5.11145e-008,0.2356
5.11604e-008,0.2342
5.12064e-008,0.2375
5.12523e-008,0.2457
5.12982e-008,0.2546
5.13441e-008,0.2596
5.13901e-008,0.2597
5.14360e-008,0.2872
5.14819e-008,0.3827
5.15278e-008,0.4876
5.15738e-008,0.6313
5.16197e-008,0.8189
5.16656e-008,0.9616
5.17115e-008,1.0618
5.17575e-008,1.1120
5.18034e-008,1.1050
5.18493e-008,1.0699
5.18952e-008,1.0371
5.19412e-008,1.0235
5.19871e-008,1.0454
5.20330e-008,1.0979
5.20789e-008,1.1558
5.21249e-008,1.2065
5.21708e-008,1.2431
5.22167e-008,1.2541
5.22626e-008,1.2424
5.23086e-008,1.2287
5.23545e-008,1.2147
5.24004e-008,1.2074
5.24463e-008,1.2166
5.24923e-008,1.2304
5.25382e-008,1.2509
5.25841e-008,1.2687
5.26300e-008,1.2720
5.26760e-008,1.2661
5.27219e-008,1.2514
5.27678e-008,1.2315
5.28137e-008,1.2165
5.28597e-008,1.2123
5.29056e-008,1.2201
5.29515e-008,1.2326
5.29974e-008,1.2415
5.30434e-008,1.2444
5.30893e-008,1.2372
5.31352e-008,1.2231
5.31812e-008,1.2102
5.32271e-008,1.2053
5.32730e-008,1.2055
5.33189e-008,1.1693
5.33649e-008,1.0826
5.34108e-008,0.9917
5.34567e-008,0.8509
5.35026e-008,0.6798
5.35486e-008,0.5370
5.35945e-008,0.4330
5.36404e-008,0.3807
5.36863e-008,0.3735
5.37323e-008,0.3954
5.37782e-008,0.4223
5.38241e-008,0.4365
5.38700e-008,0.4224
5.39160e-008,0.3824
5.39619e-008,0.3334
5.40078e-008,0.2844
5.40537e-008,0.2447
5.40997e-008,0.2276
5.41456e-008,0.2315
5.41915e-008,0.2415
5.42374e-008,0.2561
5.42834e-008,0.2640
5.43293e-008,0.2596
5.43752e-008,0.2472
5.44211e-008,0.2250
5.44671e-008,0.2067
5.45130e-008,0.1994
5.45589e-008,0.2026
5.46048e-008,0.2161
5.46508e-008,0.2348
5.46967e-008,0.2503
5.47426e-008,0.2558
5.47885e-008,0.2500
5.48345e-008,0.2403
5.48804e-008,0.2322
5.49263e-008,0.2286
5.49722e-008,0.2336
5.50181e-008,0.2448
5.50641e-008,0.2565
5.51100e-008,0.2624
5.51559e-008,0.2605
5.52018e-008,0.2530
5.52478e-008,0.2420
5.52937e-008,0.2334
5.53396e-008,0.2310
5.53855e-008,0.2346
5.54315e-008,0.2436
5.54774e-008,0.2536
5.55233e-008,0.2611
5.55692e-008,0.2651
5.56152e-008,0.2632
5.56611e-008,0.2567
5.57070e-008,0.2488
5.57529e-008,0.2419
5.57989e-008,0.2388
5.58448e-008,0.2402
5.58907e-008,0.2457
5.59366e-008,0.2529
5.59826e-008,0.2587
5.60285e-008,0.2606
5.60744e-008,0.2579
5.61203e-008,0.2521
5.61663e-008,0.2456
5.62122e-008,0.2411
5.62581e-008,0.2409
5.63040e-008,0.2446
5.63500e-008,0.2500
5.63959e-008,0.2548
5.64418e-008,0.2569
5.64877e-008,0.2555
5.65337e-008,0.2518
5.65796e-008,0.2473
5.66255e-008,0.2444
5.66714e-008,0.2439
5.67174e-008,0.2457
5.67633e-008,0.2487
5.68092e-008,0.2515
5.68551e-008,0.2530
5.69011e-008,0.2528
5.69470e-008,0.2510
5.69929e-008,0.2487
5.70389e-008,0.2570
5.70848e-008,0.3289
5.71307e-008,0.4436
5.71766e-008,0.5612
5.72226e-008,0.7376
5.72685e-008,0.9016
5.73144e-008,1.0115
5.73603e-008,1.0811
5.74063e-008,1.0967
5.74522e-008,1.0714
5.74981e-008,1.0405
5.75440e-008,1.0235
5.75900e-008,1.0332
5.76359e-008,1.0771
5.76818e-008,1.1348
5.77277e-008,1.1858
5.77737e-008,1.2250
5.78196e-008,1.2442
5.78655e-008,1.2384
5.79114e-008,1.2245
5.79574e-008,1.2152
5.80033e-008,1.2075
5.80492e-008,1.2146
5.80951e-008,1.2294
5.81411e-008,1.2449
5.81870e-008,1.2626
5.82329e-008,1.2684
5.82788e-008,1.2632
5.83248e-008,1.2524
5.83707e-008,1.2362
5.84166e-008,1.2215
5.84625e-008,1.2154
5.85085e-008,1.2193
5.85544e-008,1.2301
5.86003e-008,1.2386
5.86462e-008,1.2417
5.86922e-008,1.2378
5.87381e-008,1.2258
5.87840e-008,1.2128
5.88299e-008,1.2056
5.88758e-008,1.2074
5.89218e-008,1.1970
5.89677e-008,1.1281
5.90136e-008,1.0372
5.90595e-008,0.9253
5.91055e-008,0.7570
5.91514e-008,0.5982
5.91973e-008,0.4740
5.92432e-008,0.3981
5.92892e-008,0.3726
5.93351e-008,0.3846
5.93810e-008,0.4123
5.94269e-008,0.4340
5.94729e-008,0.4331
5.95188e-008,0.4019
5.95647e-008,0.3541
5.96106e-008,0.3041
5.96566e-008,0.2593
5.97025e-008,0.2316
5.97484e-008,0.2289
5.97944e-008,0.2379
5.98403e-008,0.2503
5.98862e-008,0.2625
5.99321e-008,0.2617
5.99780e-008,0.2524
6.00240e-008,0.2338
6.00699e-008,0.2121
6.01158e-008,0.2007
6.01618e-008,0.1998
6.02077e-008,0.2093
6.02536e-008,0.2266
6.02995e-008,0.2442
6.03454e-008,0.2543
6.03914e-008,0.2527
6.04373e-008,0.2433
6.04832e-008,0.2343
6.05292e-008,0.2284
6.05751e-008,0.2297
6.06210e-008,0.2392
6.06669e-008,0.2517
6.07128e-008,0.2609
6.07588e-008,0.2630
6.08047e-008,0.2826
6.08506e-008,0.3688
6.08965e-008,0.4716
6.09425e-008,0.6034
6.09884e-008,0.7901
6.10343e-008,0.9408
6.10803e-008,1.0480
6.11262e-008,1.1086
6.11721e-008,1.1106
6.12180e-008,1.0784
6.12639e-008,1.0439
6.13099e-008,1.0250
6.13558e-008,1.0388
6.14017e-008,1.0862
6.14477e-008,1.1434
6.14936e-008,1.1959
6.15395e-008,1.2373
6.15854e-008,1.2549
6.16313e-008,1.2472
6.16773e-008,1.2335
6.17232e-008,1.2185
6.17691e-008,1.2069
6.18151e-008,1.2124
6.18610e-008,1.2246
6.19069e-008,1.2446
6.19528e-008,1.2654
6.19987e-008,1.2724
6.20447e-008,1.2688
6.20906e-008,1.2556
6.21365e-008,1.2351
6.21825e-008,1.2177
6.22284e-008,1.2108
6.22743e-008,1.2165
6.23202e-008,1.2290
6.23661e-008,1.2392
6.24121e-008,1.2440
6.24580e-008,1.2391
6.25039e-008,1.2259
6.25499e-008,1.2125
6.25958e-008,1.2057
6.26417e-008,1.2057
6.26876e-008,1.1768
6.27335e-008,1.0936
6.27795e-008,1.0048
6.28254e-008,0.8738
6.28713e-008,0.7029
6.29173e-008,0.5563
6.29632e-008,0.4457
6.30091e-008,0.3858
6.30550e-008,0.3720
6.31009e-008,0.3900
6.31469e-008,0.4169
6.31928e-008,0.4342
6.32387e-008,0.4252
6.32847e-008,0.3889
6.33306e-008,0.3411
6.33765e-008,0.2919
6.34224e-008,0.2497
6.34683e-008,0.2283
6.35143e-008,0.2295
6.35602e-008,0.2386
6.36061e-008,0.2529
6.36521e-008,0.2628
6.36980e-008,0.2602
6.37439e-008,0.2496
6.37898e-008,0.2285
6.38357e-008,0.2088
6.38817e-008,0.1999
6.39276e-008,0.2012
6.39735e-008,0.2131
6.40195e-008,0.2314
6.40654e-008,0.2478
6.41113e-008,0.2551
6.41572e-008,0.2510
6.42031e-008,0.2417
6.42491e-008,0.2334
6.42950e-008,0.2288
6.43409e-008,0.2323
6.43869e-008,0.2426
6.44328e-008,0.2543
6.44787e-008,0.2612
6.45246e-008,0.2605
6.45705e-008,0.2540
6.46165e-008,0.2435
6.46624e-008,0.2345
6.47083e-008,0.2310
6.47542e-008,0.2336
6.48002e-008,0.2417
6.48461e-008,0.2517
6.48920e-008,0.2596
6.49380e-008,0.2643
6.49839e-008,0.2635
6.50298e-008,0.2576
6.50757e-008,0.2499
6.51216e-008,0.2427
6.51676e-008,0.2389
6.52135e-008,0.2395
6.52594e-008,0.2443
6.53054e-008,0.2515
6.53513e-008,0.2576
6.53972e-008,0.2602
6.54431e-008,0.2583
6.54890e-008,0.2529
6.55350e-008,0.2464
6.55809e-008,0.2414
6.56268e-008,0.2405
6.56728e-008,0.2437
6.57187e-008,0.2488
6.57646e-008,0.2538
6.58105e-008,0.2564
6.58564e-008,0.2556
6.59024e-008,0.2522
6.59483e-008,0.2478
6.59942e-008,0.2446
6.60402e-008,0.2437
6.60861e-008,0.2451
6.61320e-008,0.2479
6.61779e-008,0.2508
6.62238e-008,0.2526
6.62698e-008,0.2526
6.63157e-008,0.2511
6.63616e-008,0.2488
6.64076e-008,0.2536
6.64535e-008,0.3143
6.64994e-008,0.4284
6.65453e-008,0.5419
6.65912e-008,0.7111
6.66372e-008,0.8827
6.66831e-008,0.9985
6.67290e-008,1.0744
6.67750e-008,1.0977
6.68209e-008,1.0758
6.68668e-008,1.0441
6.69127e-008,1.0245
6.69586e-008,1.0295
6.70046e-008,1.0693
6.70505e-008,1.1268
6.70964e-008,1.1791
6.71424e-008,1.2203
6.71883e-008,1.2430
6.72342e-008,1.2402
6.72801e-008,1.2259
6.73260e-008,1.2163
6.73720e-008,1.2078
6.74179e-008,1.2125
6.74638e-008,1.2272
6.75098e-008,1.2422
6.75557e-008,1.2604
6.76016e-008,1.2683
6.76475e-008,1.2641
6.76934e-008,1.2542
6.77394e-008,1.2384
6.77853e-008,1.2230
6.78312e-008,1.2155
6.78772e-008,1.2180
6.79231e-008,1.2283
6.79690e-008,1.2375
6.80149e-008,1.2415
6.80608e-008,1.2388
6.81068e-008,1.2276
6.81527e-008,1.2142
6.81986e-008,1.2059
6.82446e-008,1.2070
6.82905e-008,1.2159
6.83364e-008,1.2284
6.83823e-008,1.2401
6.84282e-008,1.2440
6.84742e-008,1.2392
6.85201e-008,1.2290
6.85660e-008,1.2162
6.86119e-008,1.2074
6.86579e-008,1.2052
6.87038e-008,1.2082
6.87497e-008,1.2163
6.87957e-008,1.2256
6.88416e-008,1.2318
6.88875e-008,1.2342
6.89334e-008,1.2319
6.89793e-008,1.2262
6.90253e-008,1.2195
6.90712e-008,1.2141
6.91171e-008,1.2124
6.91631e-008,1.2150
6.92090e-008,1.2207
6.92549e-008,1.2269
6.93008e-008,1.2314
6.93467e-008,1.2323
6.93927e-008,1.2287
6.94386e-008,1.2229
6.94845e-008,1.2177
6.95305e-008,1.2151
6.95764e-008,1.2164
6.96223e-008,1.2208
6.96682e-008,1.2259
6.97141e-008,1.2295
6.97601e-008,1.2299
6.98060e-008,1.2274
6.98519e-008,1.2235
6.98979e-008,1.2199
6.99438e-008,1.2185
6.99897e-008,1.2195
7.00356e-008,1.2222
7.00815e-008,1.2253
7.01275e-008,1.2274
7.01734e-008,1.2279
7.02193e-008,1.2268
7.02653e-008,1.2246
7.03112e-008,1.2223
7.03571e-008,1.2207
7.04030e-008,1.2205
7.04489e-008,1.2215
7.04949e-008,1.2234
7.05408e-008,1.2256
7.05867e-008,1.2271
7.06327e-008,1.2274
7.06786e-008,1.2263
7.07245e-008,1.2242
7.07704e-008,1.2221
7.08163e-008,1.2209
7.08623e-008,1.2212
7.09082e-008,1.2228
7.09541e-008,1.2249
7.10001e-008,1.2266
7.10460e-008,1.2272
7.10919e-008,1.2264
7.11378e-008,1.2247
7.11837e-008,1.2229
7.12297e-008,1.2220
7.12756e-008,1.2221
7.13215e-008,1.2232
7.13675e-008,1.2246
7.14134e-008,1.2258
7.14593e-008,1.2262
7.15052e-008,1.2258
7.15511e-008,1.2249
7.15971e-008,1.2239
7.16430e-008,1.2233
7.16889e-008,1.2231
7.17349e-008,1.2235
7.17808e-008,1.2242
7.18267e-008,1.2249
7.18726e-008,1.2255
7.19185e-008,1.2257
7.19645e-008,1.2253
7.20104e-008,1.2247
7.20563e-008,1.2240
7.21023e-008,1.2235
7.21482e-008,1.2235
7.21941e-008,1.2239
7.22400e-008,1.2247
7.22859e-008,1.2254
7.23319e-008,1.2257
7.23778e-008,1.2255
7.24237e-008,1.2250
7.24697e-008,1.2242
7.25156e-008,1.2238
7.25615e-008,1.2237
7.26074e-008,1.2241
7.26534e-008,1.2247
7.26993e-008,1.2252
7.27452e-008,1.2255
7.27911e-008,1.2254
7.28370e-008,1.2250
7.28830e-008,1.2245
7.29289e-008,1.2242
7.29748e-008,1.2242
7.30208e-008,1.2243
7.30667e-008,1.2246
7.31126e-008,1.2250
7.31585e-008,1.2252
7.32044e-008,1.2252
7.32504e-008,1.2251
7.32963e-008,1.2249
7.33422e-008,1.2246
7.33882e-008,1.2244
7.34341e-008,1.2244
7.34800e-008,1.2245
7.35259e-008,1.2248
7.35718e-008,1.2251
7.36178e-008,1.2252
7.36637e-008,1.2252
7.37096e-008,1.2251
7.37556e-008,1.2248
7.38015e-008,1.2246
7.38474e-008,1.2245
7.38933e-008,1.2246
7.39392e-008,1.2248
7.39852e-008,1.2251
7.40311e-008,1.2252
7.40770e-008,1.2252
7.41230e-008,1.2251
7.41689e-008,1.2249
7.42148e-008,1.2247
7.42607e-008,1.2247
7.43066e-008,1.2248
7.43526e-008,1.2249
7.43985e-008,1.2250
7.44444e-008,1.2251
7.44904e-008,1.2252
7.45363e-008,1.2251
7.45822e-008,1.2250
7.46281e-008,1.2249
7.46740e-008,1.2249
7.47200e-008,1.2249
7.47659e-008,1.2249
7.48118e-008,1.2250
7.48578e-008,1.2251
7.49037e-008,1.2252
7.49496e-008,1.2252
7.49955e-008,1.2251
7.50414e-008,1.2250
7.50874e-008,1.2249
7.51333e-008,1.2249
7.51792e-008,1.2249
7.52252e-008,1.2250
7.52711e-008,1.2251
7.53170e-008,1.2252
7.53629e-008,1.2252
7.54088e-008,1.2252
7.54548e-008,1.2251
7.55007e-008,1.2250
7.55466e-008,1.2250
7.55926e-008,1.2250
7.56385e-008,1.2251
7.56844e-008,1.2251
7.57303e-008,1.2252
7.57762e-008,1.2252
7.58222e-008,1.2252
7.58681e-008,1.2251
7.59140e-008,1.2251
7.59600e-008,1.2251
7.60059e-008,1.2251
7.60518e-008,1.2251
7.60977e-008,1.2251
7.61436e-008,1.2252
7.61896e-008,1.2252
7.62355e-008,1.2252
7.62814e-008,1.2252
7.63274e-008,1.2252
7.63733e-008,1.2251
7.64192e-008,1.2251
7.64651e-008,1.2251
7.65110e-008,1.2252
7.65570e-008,1.2252
7.66029e-008,1.2252
7.66488e-008,1.2252
7.66947e-008,1.2252
7.67407e-008,1.2252
7.67866e-008,1.2252
7.68325e-008,1.2252
7.68785e-008,1.2252
7.69244e-008,1.2252
7.69703e-008,1.2252
7.70162e-008,1.2253
7.70621e-008,1.2253
7.71081e-008,1.2253
7.71540e-008,1.2252
7.71999e-008,1.2252
7.72459e-008,1.2252
7.72918e-008,1.2252
7.73377e-008,1.2252
7.73836e-008,1.2253
7.74295e-008,1.2253
7.74755e-008,1.2253
7.75214e-008,1.2253
7.75673e-008,1.2253
7.76133e-008,1.2253
7.76592e-008,1.2253
7.77051e-008,1.2253
7.77510e-008,1.2253
7.77969e-008,1.2253
7.78429e-008,1.2253
7.78888e-008,1.2253
7.79347e-008,1.2253
7.79807e-008,1.2253
7.80266e-008,1.2253
7.80725e-008,1.2253
7.81184e-008,1.2253
7.81643e-008,1.2253
7.82103e-008,1.2253
7.82562e-008,1.2253
7.83021e-008,1.2253
7.83481e-008,1.2253
7.83940e-008,1.2253
7.84399e-008,1.2253
7.84858e-008,1.2253
7.85317e-008,1.2253
7.85777e-008,1.2253
7.86236e-008,1.2253
7.86695e-008,1.2253
7.87155e-008,1.2254
7.87614e-008,1.2254
7.88073e-008,1.2254
7.88532e-008,1.2254
7.88991e-008,1.2254
7.89451e-008,1.2254
7.89910e-008,1.2254
7.90369e-008,1.2254
7.90829e-008,1.2254
7.91288e-008,1.2254
7.91747e-008,1.2254
7.92206e-008,1.2254
7.92665e-008,1.2254
7.93125e-008,1.2254
7.93584e-008,1.2254
7.94043e-008,1.2254
7.94503e-008,1.2254
7.94962e-008,1.2250
7.95421e-008,1.2087
7.95880e-008,1.1337
7.96339e-008,1.0349
7.96799e-008,0.9297
7.97258e-008,0.7742
7.97717e-008,0.6241
7.98177e-008,0.5072
7.98636e-008,0.4312
7.99095e-008,0.3979
7.99554e-008,0.3983
8.00013e-008,0.4138
8.00473e-008,0.4275
8.00932e-008,0.4261
8.01391e-008,0.3990
8.01851e-008,0.3577
8.02310e-008,0.3145
8.02769e-008,0.2746
8.03228e-008,0.2478
8.03687e-008,0.2424
8.04147e-008,0.2469
8.04606e-008,0.2527
8.05065e-008,0.2596
8.05524e-008,0.2564
8.05984e-008,0.2478
8.06443e-008,0.2342
8.06902e-008,0.2179
8.07362e-008,0.2099
8.07821e-008,0.2100
8.08280e-008,0.2164
8.08739e-008,0.2281
8.09198e-008,0.2406
8.09658e-008,0.2484
8.10117e-008,0.2483
8.10576e-008,0.2429
8.11036e-008,0.2383
8.11495e-008,0.2354
8.11954e-008,0.2365
8.12413e-008,0.2432
8.12872e-008,0.2522
8.13332e-008,0.2590
8.13791e-008,0.2596
8.14250e-008,0.2552
8.14710e-008,0.2473
8.15169e-008,0.2387
8.15628e-008,0.2346
8.16087e-008,0.2358
8.16546e-008,0.2419
8.17006e-008,0.2510
8.17465e-008,0.2585
8.17924e-008,0.2629
8.18384e-008,0.2632
8.18843e-008,0.2586
8.19302e-008,0.2522
8.19761e-008,0.2464
8.20220e-008,0.2430
8.20680e-008,0.2432
8.21139e-008,0.2464
8.21598e-008,0.2514
8.22058e-008,0.2561
8.22517e-008,0.2585
8.22976e-008,0.2577
8.23435e-008,0.2542
8.23894e-008,0.2496
8.24354e-008,0.2457
8.24813e-008,0.2439
8.25272e-008,0.2455
8.25732e-008,0.2490
8.26191e-008,0.2528
8.26650e-008,0.2554
8.27109e-008,0.2556
8.27568e-008,0.2535
8.28028e-008,0.2502
8.28487e-008,0.2472
8.28946e-008,0.2460
8.29406e-008,0.2465
8.29865e-008,0.2486
8.30324e-008,0.2511
8.30783e-008,0.2528
8.31242e-008,0.2531
8.31702e-008,0.2519
8.32161e-008,0.2499
8.32620e-008,0.2493
8.33080e-008,0.2781
8.33539e-008,0.3785
8.33998e-008,0.4895
8.34457e-008,0.6289
8.34916e-008,0.8129
8.35376e-008,0.9512
8.35835e-008,1.0449
8.36294e-008,1.0937
8.36754e-008,1.0892
8.37213e-008,1.0591
8.37672e-008,1.0333
8.38131e-008,1.0253
8.38590e-008,1.0492
8.39050e-008,1.1014
8.39509e-008,1.1568
8.39968e-008,1.2032
8.40428e-008,1.2357
8.40887e-008,1.2447
8.41346e-008,1.2331
8.41805e-008,1.2217
8.42264e-008,1.2126
8.42724e-008,1.2094
8.43183e-008,1.2215
8.43642e-008,1.2355
8.44101e-008,1.2528
8.44561e-008,1.2669
8.45020e-008,1.2672
8.45479e-008,1.2599
8.45939e-008,1.2469
8.46398e-008,1.2303
8.46857e-008,1.2188
8.47316e-008,1.2167
8.47775e-008,1.2240
8.48235e-008,1.2345
8.48694e-008,1.2405
8.49153e-008,1.2412
8.49613e-008,1.2338
8.50072e-008,1.2207
8.50531e-008,1.2097
8.50990e-008,1.2064
8.51449e-008,1.2083
8.51909e-008,1.1758
8.52368e-008,1.0892
8.52827e-008,0.9973
8.53287e-008,0.8590
8.53746e-008,0.6867
8.54205e-008,0.5423
8.54664e-008,0.4365
8.55123e-008,0.3828
8.55583e-008,0.3747
8.56042e-008,0.3963
8.56501e-008,0.4232
8.56961e-008,0.4375
8.57420e-008,0.4235
8.57879e-008,0.3831
8.58338e-008,0.3336
8.58797e-008,0.2848
8.59257e-008,0.2455
8.59716e-008,0.2285
8.60175e-008,0.2329
8.60635e-008,0.2430
8.61094e-008,0.2568
8.61553e-008,0.2641
8.62012e-008,0.2588
8.62471e-008,0.2463
8.62931e-008,0.2246
8.63390e-008,0.2065
8.63849e-008,0.1997
8.64309e-008,0.2031
8.64768e-008,0.2165
8.65227e-008,0.2347
8.65686e-008,0.2499
8.66145e-008,0.2553
8.66605e-008,0.2495
8.67064e-008,0.2398
8.67523e-008,0.2319
8.67983e-008,0.2284
8.68442e-008,0.2335
8.68901e-008,0.2448
8.69360e-008,0.2567
8.69819e-008,0.2628
8.70279e-008,0.2656
8.70738e-008,0.3111
8.71197e-008,0.4132
8.71657e-008,0.5177
8.72116e-008,0.6795
8.72575e-008,0.8599
8.73034e-008,0.9898
8.73493e-008,1.0804
8.73953e-008,1.1163
8.74412e-008,1.0996
8.74871e-008,1.0634
8.75331e-008,1.0336
8.75790e-008,1.0262
8.76249e-008,1.0558
8.76708e-008,1.1105
8.77167e-008,1.1664
8.77627e-008,1.2155
8.78086e-008,1.2485
8.78545e-008,1.2542
8.79005e-008,1.2416
8.79464e-008,1.2281
8.79923e-008,1.2124
8.80382e-008,1.2078
8.80841e-008,1.2174
8.81301e-008,1.2321
8.81760e-008,1.2548
8.82219e-008,1.2704
8.82678e-008,1.2722
8.83138e-008,1.2649
8.83597e-008,1.2477
8.84056e-008,1.2273
8.84516e-008,1.2137
8.84975e-008,1.2120
8.85434e-008,1.2218
8.85893e-008,1.2341
8.86352e-008,1.2424
8.86812e-008,1.2437
8.87271e-008,1.2345
8.87730e-008,1.2202
8.88190e-008,1.2088
8.88649e-008,1.2061
8.89108e-008,1.2124
8.89567e-008,1.2240
8.90026e-008,1.2369
8.90486e-008,1.2438
8.90945e-008,1.2421
8.91404e-008,1.2341
8.91864e-008,1.2218
8.92323e-008,1.2114
8.92782e-008,1.2064
8.93241e-008,1.2065
8.93700e-008,1.2126
8.94160e-008,1.2218
8.94619e-008,1.2299
8.95078e-008,1.2351
8.95538e-008,1.2354
8.95997e-008,1.2311
8.96456e-008,1.2238
8.96915e-008,1.2163
8.97374e-008,1.2120
8.97834e-008,1.2125
8.98293e-008,1.2177
8.98752e-008,1.2251
8.99212e-008,1.2315
8.99671e-008,1.2345
9.00130e-008,1.2322
9.00589e-008,1.2262
9.01048e-008,1.2198
9.01508e-008,1.2155
9.01967e-008,1.2154
9.02426e-008,1.2191
9.02886e-008,1.2246
9.03345e-008,1.2293
9.03804e-008,1.2310
9.04263e-008,1.2294
9.04722e-008,1.2258
9.05182e-008,1.2219
9.05641e-008,1.2195
9.06100e-008,1.2194
9.06560e-008,1.2213
9.07019e-008,1.2243
9.07478e-008,1.2269
9.07937e-008,1.2283
9.08396e-008,1.2281
9.08856e-008,1.2265
9.09315e-008,1.2242
9.09774e-008,1.2220
9.10234e-008,1.2207
9.10693e-008,1.2209
9.11152e-008,1.2225
9.11611e-008,1.2250
9.12070e-008,1.2273
9.12530e-008,1.2284
9.12989e-008,1.2279
9.13448e-008,1.2258
9.13908e-008,1.2233
9.14367e-008,1.2214
9.14826e-008,1.2210
9.15285e-008,1.2223
9.15744e-008,1.2245
9.16204e-008,1.2267
9.16663e-008,1.2278
9.17122e-008,1.2274
9.17582e-008,1.2258
9.18041e-008,1.2239
9.18500e-008,1.2226
9.18959e-008,1.2223
9.19418e-008,1.2231
9.19878e-008,1.2244
9.20337e-008,1.2257
9.20796e-008,1.2265
9.21255e-008,1.2265
9.21715e-008,1.2258
9.22174e-008,1.2249
9.22633e-008,1.2240
9.23093e-008,1.2235
9.23552e-008,1.2235
9.24011e-008,1.2241
9.24470e-008,1.2249
9.24929e-008,1.2257
9.25389e-008,1.2262
9.25848e-008,1.2261
9.26307e-008,1.2255
9.26767e-008,1.2247
9.27226e-008,1.2239
9.27685e-008,1.2236
9.28144e-008,1.2239
9.28603e-008,1.2247
9.29063e-008,1.2256
9.29522e-008,1.2261
9.29981e-008,1.2261
9.30441e-008,1.2256
9.30900e-008,1.2249
9.31359e-008,1.2242
9.31818e-008,1.2240
9.32277e-008,1.2242
9.32737e-008,1.2248
9.33196e-008,1.2254
9.33655e-008,1.2258
9.34115e-008,1.2258
9.34574e-008,1.2255
9.35033e-008,1.2251
9.35492e-008,1.2247
9.35951e-008,1.2245
9.36411e-008,1.2246
9.36870e-008,1.2248
9.37329e-008,1.2251
9.37789e-008,1.2254
9.38248e-008,1.2256
9.38707e-008,1.2256
9.39166e-008,1.2254
9.39625e-008,1.2251
9.40085e-008,1.2248
9.40544e-008,1.2247
9.41003e-008,1.2247
9.41463e-008,1.2250
9.41922e-008,1.2253
9.42381e-008,1.2256
9.42840e-008,1.2256
9.43299e-008,1.2255
9.43759e-008,1.2252
9.44218e-008,1.2249
9.44677e-008,1.2248
9.45137e-008,1.2224
9.45596e-008,1.1875
9.46055e-008,1.0947
9.46514e-008,0.9996
9.46973e-008,0.8753
9.47433e-008,0.7132
9.47892e-008,0.5756
9.48351e-008,0.4726
9.48811e-008,0.4135
9.49270e-008,0.3945
9.49729e-008,0.4033
9.50188e-008,0.4195
9.50647e-008,0.4297
9.51107e-008,0.4186
9.51566e-008,0.3840
9.52025e-008,0.3411
9.52485e-008,0.2984
9.52944e-008,0.2619
9.53403e-008,0.2430
9.53862e-008,0.2436
9.54321e-008,0.2484
9.54781e-008,0.2556
9.55240e-008,0.2596
9.55699e-008,0.2533
9.56159e-008,0.2435
9.56618e-008,0.2275
9.57077e-008,0.2134
9.57536e-008,0.2089
9.57995e-008,0.2114
9.58455e-008,0.2202
9.58914e-008,0.2329
9.59373e-008,0.2443
9.59833e-008,0.2493
9.60292e-008,0.2465
9.60751e-008,0.2408
9.61210e-008,0.2368
9.61669e-008,0.2349
9.62129e-008,0.2383
9.62588e-008,0.2464
9.63047e-008,0.2552
9.63506e-008,0.2599
9.63966e-008,0.2613
9.64425e-008,0.2988
9.64884e-008,0.3997
9.65344e-008,0.5044
9.65803e-008,0.6576
9.66262e-008,0.8419
9.66721e-008,0.9767
9.67180e-008,1.0714
9.67640e-008,1.1138
9.68099e-008,1.1016
9.68558e-008,1.0662
9.69018e-008,1.0356
9.69477e-008,1.0259
9.69936e-008,1.0524
9.70395e-008,1.1064
9.70854e-008,1.1630
9.71314e-008,1.2122
9.71773e-008,1.2462
9.72232e-008,1.2537
9.72692e-008,1.2413
9.73151e-008,1.2282
9.73610e-008,1.2141
9.74069e-008,1.2089
9.74528e-008,1.2189
9.74988e-008,1.2328
9.75447e-008,1.2539
9.75906e-008,1.2699
9.76366e-008,1.2718
9.76825e-008,1.2651
9.77284e-008,1.2495
9.77743e-008,1.2299
9.78202e-008,1.2161
9.78662e-008,1.2134
9.79121e-008,1.2222
9.79580e-008,1.2341
9.80040e-008,1.2423
9.80499e-008,1.2441
9.80958e-008,1.2359
9.81417e-008,1.2218
9.81876e-008,1.2099
9.82336e-008,1.2063
