.HEADER
..NAMES
Time,V U1.P25&R25
.DATA
3.21582e-008,0.8864
3.22006e-008,0.9492
3.22430e-008,1.0089
3.22854e-008,0.9421
3.23279e-008,0.5626
3.23703e-008,0.1606
3.24127e-008,-0.2448
3.24551e-008,-0.5097
3.24975e-008,-0.6587
3.25400e-008,-0.7638
3.25824e-008,-0.7808
3.26248e-008,-0.7922
3.26672e-008,-0.8287
3.27097e-008,-0.8393
3.27521e-008,-0.8469
3.27945e-008,-0.8729
3.28370e-008,-0.8853
3.28794e-008,-0.8978
3.29218e-008,-0.8831
3.29642e-008,-0.8573
3.30066e-008,-0.8523
3.30491e-008,-0.8534
3.30915e-008,-0.8805
3.31339e-008,-0.9425
3.31763e-008,-1.0041
3.32188e-008,-0.9688
3.32612e-008,-0.6039
3.33036e-008,-0.1962
3.33461e-008,0.2125
3.33885e-008,0.4895
3.34309e-008,0.6459
3.34733e-008,0.7622
3.35158e-008,0.7883
3.35582e-008,0.7956
3.36006e-008,0.8244
3.36430e-008,0.8346
3.36854e-008,0.8396
3.37279e-008,0.8693
3.37703e-008,0.8859
3.38127e-008,0.9003
3.38552e-008,0.8878
3.38976e-008,0.8583
3.39400e-008,0.8518
3.39824e-008,0.8536
3.40249e-008,0.8768
3.40673e-008,0.9363
3.41097e-008,0.9994
3.41521e-008,0.9916
3.41945e-008,0.6495
3.42370e-008,0.2357
3.42794e-008,-0.1745
3.43218e-008,-0.4682
3.43643e-008,-0.6332
3.44067e-008,-0.7517
3.44491e-008,-0.7812
3.44915e-008,-0.7886
3.45340e-008,-0.8210
3.45764e-008,-0.8402
3.46188e-008,-0.8424
3.46612e-008,-0.8688
3.47036e-008,-0.8833
3.47461e-008,-0.8961
3.47885e-008,-0.8889
3.48309e-008,-0.8605
3.48733e-008,-0.8525
3.49158e-008,-0.8524
3.49582e-008,-0.8717
3.50006e-008,-0.9295
3.50431e-008,-0.9933
3.50855e-008,-1.0054
3.51279e-008,-0.6907
3.51703e-008,-0.2712
3.52128e-008,0.1380
3.52552e-008,0.4455
3.52976e-008,0.6186
3.53400e-008,0.7464
3.53824e-008,0.7888
3.54249e-008,0.7932
3.54673e-008,0.8175
3.55097e-008,0.8357
3.55522e-008,0.8353
3.55946e-008,0.8640
3.56370e-008,0.8834
3.56794e-008,0.8979
3.57219e-008,0.8936
3.57643e-008,0.8624
3.58067e-008,0.8518
3.58491e-008,0.8527
3.58915e-008,0.8689
3.59340e-008,0.9233
3.59764e-008,0.9878
3.60188e-008,1.0141
3.60613e-008,0.7331
3.61037e-008,0.3108
3.61461e-008,-0.0964
3.61885e-008,-0.4213
3.62310e-008,-0.6052
3.62734e-008,-0.7338
3.63158e-008,-0.7820
3.63582e-008,-0.7858
3.64006e-008,-0.8128
3.64431e-008,-0.8403
3.64855e-008,-0.8394
3.65279e-008,-0.8639
3.65703e-008,-0.8814
3.66128e-008,-0.8935
3.66552e-008,-0.8937
3.66976e-008,-0.8648
3.67401e-008,-0.8529
3.67825e-008,-0.8520
3.68249e-008,-0.8646
3.68673e-008,-0.9165
3.69097e-008,-0.9816
3.69522e-008,-1.0140
3.69946e-008,-0.7676
3.70370e-008,-0.3453
3.70794e-008,0.0583
3.71219e-008,0.3964
3.71643e-008,0.5907
3.72067e-008,0.7243
3.72492e-008,0.7879
3.72916e-008,0.7911
3.73340e-008,0.8109
3.73764e-008,0.8359
3.74189e-008,0.8331
3.74613e-008,0.8582
3.75037e-008,0.8807
3.75461e-008,0.8949
3.75885e-008,0.8979
3.76310e-008,0.8675
3.76734e-008,0.8524
3.77158e-008,0.8524
3.77583e-008,0.8629
3.78007e-008,0.9109
3.78431e-008,0.9759
3.78855e-008,1.0157
3.79280e-008,0.8041
3.79704e-008,0.3861
3.80128e-008,-0.0141
3.80552e-008,-0.3692
3.80976e-008,-0.5775
3.81401e-008,-0.7102
3.81825e-008,-0.7803
3.82249e-008,-0.7833
3.82673e-008,-0.8052
3.83098e-008,-0.8387
3.83522e-008,-0.8382
3.83946e-008,-0.8587
3.84371e-008,-0.8792
3.84795e-008,-0.8907
3.85219e-008,-0.8967
3.85643e-008,-0.8700
3.86067e-008,-0.8538
3.86492e-008,-0.8521
3.86916e-008,-0.8595
3.87340e-008,-0.9043
3.87764e-008,-0.9696
3.88189e-008,-1.0146
3.88613e-008,-0.8359
3.89037e-008,-0.4243
3.89462e-008,-0.0269
3.89886e-008,0.3425
3.90310e-008,0.5624
3.90734e-008,0.6985
3.91159e-008,0.7834
3.91583e-008,0.7894
3.92007e-008,0.8047
3.92431e-008,0.8344
3.92855e-008,0.8323
3.93280e-008,0.8521
3.93704e-008,0.8777
3.94128e-008,0.8917
3.94553e-008,0.9005
3.94977e-008,0.8736
3.95401e-008,0.8533
3.95825e-008,0.8521
3.96250e-008,0.8585
3.96674e-008,0.8988
3.97098e-008,0.9635
3.97522e-008,1.0142
3.97946e-008,0.8695
3.98371e-008,0.4673
3.98795e-008,0.0712
3.99219e-008,-0.3132
3.99644e-008,-0.5481
4.00068e-008,-0.6855
4.00492e-008,-0.7743
4.00916e-008,-0.7816
4.01341e-008,-0.7984
4.01765e-008,-0.8352
4.02189e-008,-0.8383
4.02613e-008,-0.8532
4.03037e-008,-0.8766
4.03462e-008,-0.8881
4.03886e-008,-0.8982
4.04310e-008,-0.8760
4.04734e-008,-0.8551
4.05159e-008,-0.8522
4.05583e-008,-0.8559
4.06007e-008,-0.8925
4.06432e-008,-0.9571
4.06856e-008,-1.0120
4.07280e-008,-0.9002
4.07704e-008,-0.5073
4.08128e-008,-0.1103
4.08553e-008,0.2850
4.08977e-008,0.5311
4.09401e-008,0.6737
4.09825e-008,0.7747
4.10250e-008,0.7883
4.10674e-008,0.7997
4.11098e-008,0.8308
4.11523e-008,0.8330
4.11947e-008,0.8459
4.12371e-008,0.8741
4.12795e-008,0.8888
4.13220e-008,0.9013
4.13644e-008,0.8803
4.14068e-008,0.8551
4.14492e-008,0.8519
4.14916e-008,0.8555
4.15341e-008,0.8877
4.15765e-008,0.9508
4.16189e-008,1.0097
4.16614e-008,0.9332
4.17038e-008,0.5516
4.17462e-008,0.1513
4.17886e-008,-0.2525
4.18311e-008,-0.5138
4.18735e-008,-0.6619
4.19159e-008,-0.7651
4.19583e-008,-0.7808
4.20007e-008,-0.7930
4.20432e-008,-0.8294
4.20856e-008,-0.8392
4.21280e-008,-0.8477
4.21704e-008,-0.8734
4.22129e-008,-0.8857
4.22553e-008,-0.8979
4.22977e-008,-0.8823
4.23402e-008,-0.8571
4.23826e-008,-0.8524
4.24250e-008,-0.8537
4.24674e-008,-0.8819
4.25098e-008,-0.9442
4.25523e-008,-1.0054
4.25947e-008,-0.9608
4.26371e-008,-0.5928
4.26795e-008,-0.1872
4.27220e-008,0.2207
4.27644e-008,0.4939
4.28068e-008,0.6490
4.28493e-008,0.7635
4.28917e-008,0.7880
4.29341e-008,0.7960
4.29765e-008,0.8251
4.30190e-008,0.8343
4.30614e-008,0.8403
4.31038e-008,0.8697
4.31462e-008,0.8862
4.31886e-008,0.9003
4.32311e-008,0.8869
4.32735e-008,0.8579
4.33159e-008,0.8518
4.33584e-008,0.8538
4.34008e-008,0.8780
4.34432e-008,0.9378
4.34856e-008,1.0007
4.35281e-008,0.9847
