.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
3.09702e-008,1.1844
3.10127e-008,1.1845
3.10551e-008,1.1740
3.10975e-008,1.1733
3.11400e-008,1.1800
3.11824e-008,1.1853
3.12248e-008,1.2168
3.12672e-008,1.2421
3.13096e-008,1.2424
3.13521e-008,1.1328
3.13945e-008,0.8647
3.14369e-008,0.6680
3.14793e-008,0.4981
3.15218e-008,0.3834
3.15642e-008,0.3337
3.16066e-008,0.3081
3.16491e-008,0.2928
3.16915e-008,0.2830
3.17339e-008,0.2749
3.17763e-008,0.2702
3.18188e-008,0.2726
3.18612e-008,0.2845
3.19036e-008,0.2954
3.19460e-008,0.2910
3.19884e-008,0.3033
3.20309e-008,0.3116
3.20733e-008,0.2958
3.21157e-008,0.2819
3.21582e-008,0.2515
3.22006e-008,0.2198
3.22430e-008,0.2147
3.22854e-008,0.2808
3.23279e-008,0.4920
3.23703e-008,0.6725
3.24127e-008,0.8696
3.24551e-008,1.0016
3.24975e-008,1.0690
3.25400e-008,1.1140
3.25824e-008,1.1456
3.26248e-008,1.1670
3.26672e-008,1.1866
3.27097e-008,1.1990
3.27521e-008,1.1988
3.27945e-008,1.1936
3.28370e-008,1.1848
3.28794e-008,1.1857
3.29218e-008,1.1759
3.29642e-008,1.1718
3.30066e-008,1.1793
3.30491e-008,1.1825
3.30915e-008,1.2096
3.31339e-008,1.2395
3.31763e-008,1.2449
3.32188e-008,1.1764
3.32612e-008,0.9171
3.33036e-008,0.7020
3.33461e-008,0.5247
3.33885e-008,0.4028
3.34309e-008,0.3393
3.34733e-008,0.3129
3.35158e-008,0.2944
3.35582e-008,0.2856
3.36006e-008,0.2766
3.36430e-008,0.2698
3.36854e-008,0.2707
3.37279e-008,0.2782
3.37703e-008,0.2928
3.38127e-008,0.2878
3.38552e-008,0.2971
3.38976e-008,0.3107
3.39400e-008,0.2984
3.39824e-008,0.2841
3.40249e-008,0.2584
3.40673e-008,0.2239
3.41097e-008,0.2123
3.41521e-008,0.2462
3.41945e-008,0.4495
3.42370e-008,0.6407
3.42794e-008,0.8350
3.43218e-008,0.9808
3.43643e-008,1.0609
3.44067e-008,1.1059
3.44491e-008,1.1421
3.44915e-008,1.1615
3.45340e-008,1.1821
3.45764e-008,1.1977
3.46188e-008,1.1995
3.46612e-008,1.1962
3.47036e-008,1.1859
3.47461e-008,1.1866
3.47885e-008,1.1783
3.48309e-008,1.1710
3.48733e-008,1.1781
3.49158e-008,1.1810
3.49582e-008,1.2024
3.50006e-008,1.2359
3.50431e-008,1.2452
3.50855e-008,1.2071
3.51279e-008,0.9730
3.51703e-008,0.7349
3.52128e-008,0.5553
3.52552e-008,0.4241
3.52976e-008,0.3457
3.53400e-008,0.3170
3.53824e-008,0.2966
3.54249e-008,0.2885
3.54673e-008,0.2784
3.55097e-008,0.2703
3.55522e-008,0.2713
3.55946e-008,0.2809
3.56370e-008,0.2968
3.56794e-008,0.2952
3.57219e-008,0.2992
3.57643e-008,0.3139
3.58067e-008,0.3036
3.58491e-008,0.2880
3.58915e-008,0.2666
3.59340e-008,0.2299
3.59764e-008,0.2133
3.60188e-008,0.2268
3.60613e-008,0.4038
3.61037e-008,0.6064
3.61461e-008,0.7940
3.61885e-008,0.9553
3.62310e-008,1.0490
3.62734e-008,1.0972
3.63158e-008,1.1382
3.63582e-008,1.1587
3.64006e-008,1.1805
3.64431e-008,1.1965
3.64855e-008,1.1990
3.65279e-008,1.1962
3.65703e-008,1.1858
3.66128e-008,1.1855
3.66552e-008,1.1806
3.66976e-008,1.1713
3.67401e-008,1.1768
3.67825e-008,1.1805
3.68249e-008,1.1955
3.68673e-008,1.2306
3.69097e-008,1.2448
3.69522e-008,1.2245
3.69946e-008,1.0287
3.70370e-008,0.7714
3.70794e-008,0.5903
3.71219e-008,0.4471
3.71643e-008,0.3548
3.72067e-008,0.3216
3.72492e-008,0.2987
3.72916e-008,0.2902
3.73340e-008,0.2795
3.73764e-008,0.2715
3.74189e-008,0.2708
3.74613e-008,0.2756
3.75037e-008,0.2918
3.75461e-008,0.2933
3.75885e-008,0.2936
3.76310e-008,0.3099
3.76734e-008,0.3065
3.77158e-008,0.2899
3.77583e-008,0.2721
3.78007e-008,0.2363
3.78431e-008,0.2143
3.78855e-008,0.2212
3.79280e-008,0.3639
3.79704e-008,0.5745
3.80128e-008,0.7539
3.80552e-008,0.9314
3.80976e-008,1.0371
3.81401e-008,1.0882
3.81825e-008,1.1320
3.82249e-008,1.1533
3.82673e-008,1.1758
3.83098e-008,1.1939
3.83522e-008,1.1994
3.83946e-008,1.1957
3.84371e-008,1.1859
3.84795e-008,1.1825
3.85219e-008,1.1797
3.85643e-008,1.1695
3.86067e-008,1.1740
3.86492e-008,1.1796
3.86916e-008,1.1897
3.87340e-008,1.2245
3.87764e-008,1.2435
3.88189e-008,1.2350
3.88613e-008,1.0799
3.89037e-008,0.8128
3.89462e-008,0.6270
3.89886e-008,0.4715
3.90310e-008,0.3670
3.90734e-008,0.3280
3.91159e-008,0.3030
3.91583e-008,0.2916
3.92007e-008,0.2798
3.92431e-008,0.2723
3.92855e-008,0.2703
3.93280e-008,0.2743
3.93704e-008,0.2892
3.94128e-008,0.2953
3.94553e-008,0.2922
3.94977e-008,0.3071
3.95401e-008,0.3093
3.95825e-008,0.2924
3.96250e-008,0.2773
3.96674e-008,0.2436
3.97098e-008,0.2164
3.97522e-008,0.2184
3.97946e-008,0.3249
3.98371e-008,0.5378
3.98795e-008,0.7130
3.99219e-008,0.9038
3.99644e-008,1.0219
4.00068e-008,1.0786
4.00492e-008,1.1241
4.00916e-008,1.1497
4.01341e-008,1.1721
4.01765e-008,1.1908
4.02189e-008,1.1995
4.02613e-008,1.2005
4.03037e-008,1.1942
4.03462e-008,1.1880
4.03886e-008,1.1872
4.04310e-008,1.1759
4.04734e-008,1.1744
4.05159e-008,1.1804
4.05583e-008,1.1864
4.06007e-008,1.2187
4.06432e-008,1.2424
4.06856e-008,1.2420
4.07280e-008,1.1275
4.07704e-008,0.8586
4.08128e-008,0.6634
4.08553e-008,0.4947
4.08977e-008,0.3808
4.09401e-008,0.3328
4.09825e-008,0.3081
4.10250e-008,0.2937
4.10674e-008,0.2841
4.11098e-008,0.2751
4.11523e-008,0.2700
4.11947e-008,0.2720
4.12371e-008,0.2842
4.12795e-008,0.2947
4.13220e-008,0.2909
4.13644e-008,0.3038
4.14068e-008,0.3115
4.14492e-008,0.2956
4.14916e-008,0.2814
4.15341e-008,0.2506
4.15765e-008,0.2194
4.16189e-008,0.2153
4.16614e-008,0.2874
4.17038e-008,0.4981
4.17462e-008,0.6774
4.17886e-008,0.8741
4.18311e-008,1.0042
4.18735e-008,1.0699
4.19159e-008,1.1149
4.19583e-008,1.1457
4.20007e-008,1.1674
4.20432e-008,1.1872
4.20856e-008,1.1992
4.21280e-008,1.1976
4.21704e-008,1.1907
4.22129e-008,1.1824
4.22553e-008,1.1822
4.22977e-008,1.1728
4.23402e-008,1.1706
4.23826e-008,1.1789
4.24250e-008,1.1823
4.24674e-008,1.2101
4.25098e-008,1.2397
4.25523e-008,1.2444
4.25947e-008,1.1715
4.26371e-008,0.9116
4.26795e-008,0.6993
4.27220e-008,0.5226
4.27644e-008,0.4016
4.28068e-008,0.3392
4.28493e-008,0.3127
4.28917e-008,0.2941
4.29341e-008,0.2842
4.29765e-008,0.2755
4.30190e-008,0.2695
4.30614e-008,0.2720
4.31038e-008,0.2819
4.31462e-008,0.2961
4.31886e-008,0.2917
4.32311e-008,0.3002
4.32735e-008,0.3122
4.33159e-008,0.2989
4.33584e-008,0.2845
4.34008e-008,0.2583
4.34432e-008,0.2240
4.34856e-008,0.2129
4.35281e-008,0.2525
4.35705e-008,0.4554
4.36129e-008,0.6443
4.36553e-008,0.8389
4.36977e-008,0.9827
4.37402e-008,1.0615
4.37826e-008,1.1070
4.38250e-008,1.1430
4.38675e-008,1.1633
4.39099e-008,1.1835
4.39523e-008,1.1981
4.39947e-008,1.1999
4.40372e-008,1.1985
4.40796e-008,1.1879
4.41220e-008,1.1892
4.41644e-008,1.1805
4.42068e-008,1.1730
4.42493e-008,1.1791
4.42917e-008,1.1818
4.43341e-008,1.2040
4.43765e-008,1.2364
4.44190e-008,1.2454
4.44614e-008,1.2045
4.45038e-008,0.9665
4.45463e-008,0.7311
4.45887e-008,0.5518
4.46311e-008,0.4212
4.46735e-008,0.3446
4.47160e-008,0.3164
4.47584e-008,0.2965
4.48008e-008,0.2890
4.48432e-008,0.2791
4.48856e-008,0.2704
4.49281e-008,0.2706
4.49705e-008,0.2774
4.50129e-008,0.2935
4.50554e-008,0.2915
4.50978e-008,0.2967
