.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
1.090720e-007,0.1340
1.091060e-007,0.2013
1.091400e-007,0.2697
1.091740e-007,0.3396
1.092080e-007,0.4042
1.092420e-007,0.4675
1.092760e-007,0.5559
1.093100e-007,0.6548
1.093440e-007,0.7715
1.093780e-007,0.8954
1.094120e-007,1.0103
1.094460e-007,1.1015
1.094800e-007,1.1724
1.095140e-007,1.2250
1.095480e-007,1.2541
1.095820e-007,1.2619
1.096160e-007,1.2531
1.096500e-007,1.2385
1.096840e-007,1.2277
1.097180e-007,1.2175
1.097520e-007,1.2110
1.097860e-007,1.2116
1.098200e-007,1.2163
1.098540e-007,1.2292
1.098880e-007,1.2526
1.099220e-007,1.2747
1.099560e-007,1.2938
1.099900e-007,1.3104
1.100240e-007,1.3194
1.100580e-007,1.3230
1.100920e-007,1.2960
1.101260e-007,1.1652
1.101600e-007,0.9887
1.101940e-007,0.8222
1.102280e-007,0.6613
1.102620e-007,0.5195
1.102960e-007,0.3872
1.103300e-007,0.2792
1.103640e-007,0.2190
1.103980e-007,0.2056
1.104320e-007,0.1941
1.104660e-007,0.1864
1.105000e-007,0.1804
1.105340e-007,0.1906
1.105680e-007,0.1938
1.106020e-007,0.1827
1.106360e-007,0.1649
1.106700e-007,0.1578
1.107040e-007,0.1419
1.107380e-007,0.1100
1.107720e-007,0.0774
1.108060e-007,0.0575
1.108400e-007,0.0546
1.108740e-007,0.0636
1.109080e-007,0.0851
1.109420e-007,0.1257
1.109760e-007,0.1908
1.110100e-007,0.2607
1.110440e-007,0.3298
1.110780e-007,0.3942
1.111120e-007,0.4577
1.111460e-007,0.5407
1.111800e-007,0.6395
1.112140e-007,0.7540
1.112480e-007,0.8771
1.112820e-007,0.9955
1.113160e-007,1.0898
1.113500e-007,1.1625
1.113840e-007,1.2191
1.114180e-007,1.2509
1.114520e-007,1.2622
1.114860e-007,1.2552
1.115200e-007,1.2404
1.115540e-007,1.2293
1.115880e-007,1.2190
1.116220e-007,1.2114
1.116560e-007,1.2113
1.116900e-007,1.2153
1.117240e-007,1.2265
1.117580e-007,1.2489
1.117920e-007,1.2718
1.118260e-007,1.2910
1.118600e-007,1.3085
1.118940e-007,1.3184
1.119280e-007,1.3229
1.119620e-007,1.3032
1.119960e-007,1.1874
1.120300e-007,1.0149
1.120640e-007,0.8481
1.120980e-007,0.6826
1.121320e-007,0.5405
1.121660e-007,0.4051
1.122000e-007,0.2932
1.122340e-007,0.2237
1.122680e-007,0.2067
1.123020e-007,0.1957
1.123360e-007,0.1878
1.123700e-007,0.1800
1.124040e-007,0.1889
1.124380e-007,0.1944
1.124720e-007,0.1850
1.125060e-007,0.1672
1.125400e-007,0.1584
1.125740e-007,0.1456
1.126080e-007,0.1151
1.126420e-007,0.0817
1.126760e-007,0.0592
1.127100e-007,0.0543
1.127440e-007,0.0615
1.127780e-007,0.0811
1.128120e-007,0.1179
1.128460e-007,0.1804
1.128800e-007,0.2509
1.129140e-007,0.3178
1.129480e-007,0.3839
1.129820e-007,0.4484
1.130160e-007,0.5252
1.130500e-007,0.6247
1.130840e-007,0.7363
1.131180e-007,0.8584
1.131520e-007,0.9798
1.131860e-007,1.0773
1.132200e-007,1.1523
1.132540e-007,1.2127
1.132880e-007,1.2473
1.133220e-007,1.2620
1.133560e-007,1.2569
1.133900e-007,1.2425
1.134240e-007,1.2309
1.134580e-007,1.2204
1.134920e-007,1.2119
1.135260e-007,1.2110
1.135600e-007,1.2144
1.135940e-007,1.2241
1.136280e-007,1.2452
1.136620e-007,1.2688
1.136960e-007,1.2881
1.137300e-007,1.3063
1.137640e-007,1.3174
1.137980e-007,1.3225
1.138320e-007,1.3080
1.138660e-007,1.2088
1.139000e-007,1.0414
1.139340e-007,0.8727
1.139680e-007,0.7043
1.140020e-007,0.5614
1.140360e-007,0.4233
1.140700e-007,0.3076
1.141040e-007,0.2293
1.141380e-007,0.2075
1.141720e-007,0.1976
1.142060e-007,0.1889
1.142400e-007,0.1802
1.142740e-007,0.1870
1.143080e-007,0.1947
1.143420e-007,0.1871
1.143760e-007,0.1697
1.144100e-007,0.1590
1.144440e-007,0.1490
1.144780e-007,0.1202
1.145120e-007,0.0862
1.145460e-007,0.0613
1.145800e-007,0.0542
1.146140e-007,0.0596
1.146480e-007,0.0775
1.146820e-007,0.1108
1.147160e-007,0.1700
1.147500e-007,0.2408
1.147840e-007,0.3055
1.148180e-007,0.3736
1.148520e-007,0.4396
1.148860e-007,0.5104
1.149200e-007,0.6103
1.149540e-007,0.7185
1.149880e-007,0.8394
1.150220e-007,0.9628
1.150560e-007,1.0639
1.150900e-007,1.1420
1.151240e-007,1.2056
1.151580e-007,1.2434
1.151920e-007,1.2614
1.152260e-007,1.2584
1.152600e-007,1.2446
1.152940e-007,1.2324
1.153280e-007,1.2219
1.153620e-007,1.2127
1.153960e-007,1.2109
1.154300e-007,1.2137
1.154640e-007,1.2220
1.154980e-007,1.2416
1.155320e-007,1.2657
1.155660e-007,1.2853
1.156000e-007,1.3039
1.156340e-007,1.3162
1.156680e-007,1.3220
1.157020e-007,1.3122
1.157360e-007,1.2300
1.157700e-007,1.0680
1.158040e-007,0.8967
1.158380e-007,0.7269
1.158720e-007,0.5823
1.159060e-007,0.4421
1.159400e-007,0.3225
1.159740e-007,0.2363
1.160080e-007,0.2086
1.160420e-007,0.1994
1.160760e-007,0.1899
1.161100e-007,0.1809
1.161440e-007,0.1852
1.161780e-007,0.1945
1.162120e-007,0.1889
1.162460e-007,0.1725
1.162800e-007,0.1596
1.163140e-007,0.1518
1.163480e-007,0.1251
1.163820e-007,0.0909
1.164160e-007,0.0639
1.164500e-007,0.0543
1.164840e-007,0.0581
1.165180e-007,0.0741
1.165520e-007,0.1044
1.165860e-007,0.1600
1.166200e-007,0.2301
1.166540e-007,0.2940
1.166880e-007,0.3642
1.167220e-007,0.4308
1.167560e-007,0.4970
1.167900e-007,0.5962
1.168240e-007,0.7010
1.168580e-007,0.8209
1.168920e-007,0.9452
1.169260e-007,1.0500
1.169600e-007,1.1315
1.169940e-007,1.1979
1.170280e-007,1.2391
1.170620e-007,1.2604
1.170960e-007,1.2597
1.171300e-007,1.2469
1.171640e-007,1.2339
1.171980e-007,1.2234
1.172320e-007,1.2138
1.172660e-007,1.2108
1.173000e-007,1.2131
1.173340e-007,1.2202
1.173680e-007,1.2381
1.174020e-007,1.2624
1.174360e-007,1.2826
1.174700e-007,1.3014
1.175040e-007,1.3149
1.175380e-007,1.3215
1.175720e-007,1.3165
1.176060e-007,1.2513
1.176400e-007,1.0948
1.176740e-007,0.9204
1.177080e-007,0.7504
1.177420e-007,0.6031
1.177760e-007,0.4616
1.178100e-007,0.3383
1.178440e-007,0.2451
1.178780e-007,0.2103
1.179120e-007,0.2012
1.179460e-007,0.1908
1.179800e-007,0.1821
1.180140e-007,0.1835
1.180480e-007,0.1940
1.180820e-007,0.1906
1.181160e-007,0.1753
1.181500e-007,0.1605
1.181840e-007,0.1541
1.182180e-007,0.1299
1.182520e-007,0.0958
1.182860e-007,0.0669
1.183200e-007,0.0547
1.183540e-007,0.0568
1.183880e-007,0.0710
1.184220e-007,0.0985
1.184560e-007,0.1503
1.184900e-007,0.2198
1.185240e-007,0.2843
1.185580e-007,0.3556
1.185920e-007,0.4217
1.186260e-007,0.4855
1.186600e-007,0.5820
1.186940e-007,0.6841
1.187280e-007,0.8029
1.187620e-007,0.9274
1.187960e-007,1.0358
1.188300e-007,1.1211
1.188640e-007,1.1894
1.188980e-007,1.2345
1.189320e-007,1.2587
1.189660e-007,1.2607
1.190000e-007,1.2492
1.190340e-007,1.2355
1.190680e-007,1.2249
1.191020e-007,1.2150
1.191360e-007,1.2108
1.191700e-007,1.2125
1.192040e-007,1.2186
1.192380e-007,1.2347
1.192720e-007,1.2590
1.193060e-007,1.2798
1.193400e-007,1.2988
1.193740e-007,1.3134
1.194080e-007,1.3208
1.194420e-007,1.3200
1.194760e-007,1.2709
1.195100e-007,1.1211
1.195440e-007,0.9442
1.195780e-007,0.7754
1.196120e-007,0.6240
1.196460e-007,0.4820
1.196800e-007,0.3552
1.197140e-007,0.2560
1.197480e-007,0.2126
1.197820e-007,0.2030
1.198160e-007,0.1918
1.198500e-007,0.1837
1.198840e-007,0.1821
1.199180e-007,0.1931
1.199520e-007,0.1919
1.199860e-007,0.1780
1.200200e-007,0.1617
1.200540e-007,0.1558
1.200880e-007,0.1344
1.201220e-007,0.1008
1.201560e-007,0.0704
1.201900e-007,0.0554
1.202240e-007,0.0558
1.202580e-007,0.0682
1.202920e-007,0.0933
1.203260e-007,0.1411
1.203600e-007,0.2096
1.203940e-007,0.2764
1.204280e-007,0.3470
1.204620e-007,0.4121
1.204960e-007,0.4754
1.205300e-007,0.5677
1.205640e-007,0.6677
1.205980e-007,0.7855
1.206320e-007,0.9097
1.206660e-007,1.0217
1.207000e-007,1.1104
1.207340e-007,1.1802
1.207680e-007,1.2294
1.208020e-007,1.2564
1.208360e-007,1.2615
1.208700e-007,1.2514
1.209040e-007,1.2371
1.209380e-007,1.2265
1.209720e-007,1.2164
1.210060e-007,1.2109
1.210400e-007,1.2120
1.210740e-007,1.2172
1.211080e-007,1.2316
1.211420e-007,1.2555
1.211760e-007,1.2770
1.212100e-007,1.2961
1.212440e-007,1.3119
1.212780e-007,1.3201
1.213120e-007,1.3223
1.213460e-007,1.2869
1.213800e-007,1.1461
1.214140e-007,0.9684
1.214480e-007,0.8013
1.214820e-007,0.6447
1.215160e-007,0.5028
1.215500e-007,0.3729
1.215840e-007,0.2685
1.216180e-007,0.2159
1.216520e-007,0.2046
1.216860e-007,0.1930
1.217200e-007,0.1853
1.217540e-007,0.1810
1.217880e-007,0.1919
1.218220e-007,0.1931
1.218560e-007,0.1807
1.218900e-007,0.1633
1.219240e-007,0.1571
1.219580e-007,0.1387
1.219920e-007,0.1059
1.220260e-007,0.0741
1.220600e-007,0.0564
1.220940e-007,0.0550
1.221280e-007,0.0655
1.221620e-007,0.0886
1.221960e-007,0.1323
1.222300e-007,0.1992
1.222640e-007,0.2680
1.222980e-007,0.3378
1.223320e-007,0.4022
1.223660e-007,0.4655
1.224000e-007,0.5530
1.224340e-007,0.6518
1.224680e-007,0.7681
1.225020e-007,0.8919
1.225360e-007,1.0075
1.225700e-007,1.0994
1.226040e-007,1.1705
1.226380e-007,1.2239
1.226720e-007,1.2536
1.227060e-007,1.2620
1.227400e-007,1.2536
1.227740e-007,1.2389
1.228080e-007,1.2281
1.228420e-007,1.2178
1.228760e-007,1.2111
1.229100e-007,1.2116
1.229440e-007,1.2161
1.229780e-007,1.2287
1.230120e-007,1.2519
1.230460e-007,1.2742
1.230800e-007,1.2933
1.231140e-007,1.3101
1.231480e-007,1.3193
1.231820e-007,1.3231
1.232160e-007,1.2976
1.232500e-007,1.1697
1.232840e-007,0.9939
1.233180e-007,0.8276
1.233520e-007,0.6657
1.233860e-007,0.5238
1.234200e-007,0.3908
1.234540e-007,0.2820
1.234880e-007,0.2200
1.235220e-007,0.2059
1.235560e-007,0.1944
1.235900e-007,0.1867
1.236240e-007,0.1803
1.236580e-007,0.1903
1.236920e-007,0.1940
1.237260e-007,0.1832
