.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
3.51900e-008,-0.3420
3.52240e-008,-0.0732
3.52580e-008,0.1772
3.52920e-008,0.4320
3.53260e-008,0.6672
3.53600e-008,0.8377
3.53940e-008,0.9312
3.54280e-008,1.0049
3.54620e-008,1.0474
3.54960e-008,1.0718
3.55300e-008,1.0587
3.55640e-008,1.0399
3.55980e-008,1.0366
3.56320e-008,1.0465
3.56660e-008,1.0460
3.57000e-008,1.0593
3.57340e-008,1.0959
3.57680e-008,1.1400
3.58020e-008,1.1812
3.58360e-008,1.2118
3.58700e-008,1.2251
3.59040e-008,1.2232
3.59380e-008,1.1993
3.59720e-008,1.1405
3.60060e-008,1.0637
3.60400e-008,0.9337
3.60740e-008,0.7138
3.61080e-008,0.4745
3.61420e-008,0.2275
3.61760e-008,-0.0203
3.62100e-008,-0.2732
3.62440e-008,-0.5198
3.62780e-008,-0.7355
3.63120e-008,-0.8670
3.63460e-008,-0.9496
3.63800e-008,-1.0193
3.64140e-008,-1.0608
3.64480e-008,-1.0726
3.64820e-008,-1.0531
3.65160e-008,-1.0347
3.65500e-008,-1.0385
3.65840e-008,-1.0452
3.66180e-008,-1.0426
3.66520e-008,-1.0653
3.66860e-008,-1.1044
3.67200e-008,-1.1480
3.67540e-008,-1.1872
3.67880e-008,-1.2120
3.68220e-008,-1.2174
3.68560e-008,-1.2101
3.68900e-008,-1.1719
3.69240e-008,-1.1088
3.69580e-008,-1.0268
3.69920e-008,-0.8501
3.70260e-008,-0.6123
3.70600e-008,-0.3783
3.70940e-008,-0.1100
3.71280e-008,0.1390
3.71620e-008,0.3963
3.71960e-008,0.6352
3.72300e-008,0.8188
3.72640e-008,0.9208
3.72980e-008,0.9952
3.73320e-008,1.0424
3.73660e-008,1.0707
3.74000e-008,1.0618
3.74340e-008,1.0420
3.74680e-008,1.0358
3.75020e-008,1.0450
3.75360e-008,1.0467
3.75700e-008,1.0552
3.76040e-008,1.0898
3.76380e-008,1.1335
3.76720e-008,1.1756
3.77060e-008,1.2082
3.77400e-008,1.2243
3.77740e-008,1.2241
3.78080e-008,1.2053
3.78420e-008,1.1505
3.78760e-008,1.0775
3.79100e-008,0.9654
3.79440e-008,0.7503
3.79780e-008,0.5070
3.80120e-008,0.2682
3.80460e-008,0.0148
3.80800e-008,-0.2350
3.81140e-008,-0.4832
3.81480e-008,-0.7078
3.81820e-008,-0.8513
3.82160e-008,-0.9375
3.82500e-008,-1.0117
3.82840e-008,-1.0553
3.83180e-008,-1.0738
3.83520e-008,-1.0565
3.83860e-008,-1.0363
3.84200e-008,-1.0370
3.84540e-008,-1.0453
3.84880e-008,-1.0419
3.85220e-008,-1.0608
3.85560e-008,-1.0980
3.85900e-008,-1.1418
3.86240e-008,-1.1820
3.86580e-008,-1.2097
3.86920e-008,-1.2174
3.87260e-008,-1.2126
3.87600e-008,-1.1796
3.87940e-008,-1.1186
3.88280e-008,-1.0397
3.88620e-008,-0.8807
3.88960e-008,-0.6491
3.89300e-008,-0.4127
3.89640e-008,-0.1477
3.89980e-008,0.1013
3.90320e-008,0.3601
3.90660e-008,0.6029
3.91000e-008,0.7988
3.91340e-008,0.9099
3.91680e-008,0.9845
3.92020e-008,1.0373
3.92360e-008,1.0684
3.92700e-008,1.0648
3.93040e-008,1.0445
3.93380e-008,1.0354
3.93720e-008,1.0434
3.94060e-008,1.0474
3.94400e-008,1.0516
3.94740e-008,1.0839
3.95080e-008,1.1269
3.95420e-008,1.1698
3.95760e-008,1.2042
3.96100e-008,1.2232
3.96440e-008,1.2248
3.96780e-008,1.2103
3.97120e-008,1.1602
3.97460e-008,1.0905
3.97800e-008,0.9918
3.98140e-008,0.7844
3.98480e-008,0.5404
3.98820e-008,0.3078
3.99160e-008,0.0496
3.99500e-008,-0.1967
3.99840e-008,-0.4466
4.00180e-008,-0.6779
4.00520e-008,-0.8342
4.00860e-008,-0.9258
4.01200e-008,-1.0032
4.01540e-008,-1.0497
4.01880e-008,-1.0742
4.02220e-008,-1.0598
4.02560e-008,-1.0383
4.02900e-008,-1.0356
4.03240e-008,-1.0448
4.03580e-008,-1.0419
4.03920e-008,-1.0565
4.04260e-008,-1.0918
4.04600e-008,-1.1355
4.04940e-008,-1.1767
4.05280e-008,-1.2070
4.05620e-008,-1.2173
4.05960e-008,-1.2145
4.06300e-008,-1.1869
4.06640e-008,-1.1284
4.06980e-008,-1.0527
4.07320e-008,-0.9119
4.07660e-008,-0.6862
4.08000e-008,-0.4468
4.08340e-008,-0.1869
4.08680e-008,0.0640
4.09020e-008,0.3231
4.09360e-008,0.5690
4.09700e-008,0.7764
4.10040e-008,0.8979
4.10380e-008,0.9735
4.10720e-008,1.0319
4.11060e-008,1.0650
4.11400e-008,1.0673
4.11740e-008,1.0472
4.12080e-008,1.0355
4.12420e-008,1.0417
4.12760e-008,1.0480
4.13100e-008,1.0488
4.13440e-008,1.0782
4.13780e-008,1.1202
4.14120e-008,1.1638
4.14460e-008,1.1998
4.14800e-008,1.2216
4.15140e-008,1.2251
4.15480e-008,1.2144
4.15820e-008,1.1694
4.16160e-008,1.1015
4.16500e-008,1.0114
4.16840e-008,0.8159
4.17180e-008,0.5750
4.17520e-008,0.3457
4.17860e-008,0.0848
4.18200e-008,-0.1590
4.18540e-008,-0.4110
4.18880e-008,-0.6465
4.19220e-008,-0.8160
4.19560e-008,-0.9143
4.19900e-008,-0.9935
4.20240e-008,-1.0438
4.20580e-008,-1.0738
4.20920e-008,-1.0630
4.21260e-008,-1.0409
4.21600e-008,-1.0345
4.21940e-008,-1.0440
4.22280e-008,-1.0425
4.22620e-008,-1.0527
4.22960e-008,-1.0858
4.23300e-008,-1.1291
4.23640e-008,-1.1710
4.23980e-008,-1.2038
4.24320e-008,-1.2169
4.24660e-008,-1.2158
4.25000e-008,-1.1933
4.25340e-008,-1.1381
4.25680e-008,-1.0666
4.26020e-008,-0.9443
4.26360e-008,-0.7236
4.26700e-008,-0.4802
4.27040e-008,-0.2277
4.27380e-008,0.0275
4.27720e-008,0.2852
4.28060e-008,0.5338
4.28400e-008,0.7510
4.28740e-008,0.8843
4.29080e-008,0.9620
4.29420e-008,1.0261
4.29760e-008,1.0607
4.30100e-008,1.0693
4.30440e-008,1.0500
4.30780e-008,1.0360
4.31120e-008,1.0400
4.31460e-008,1.0482
4.31800e-008,1.0468
4.32140e-008,1.0727
4.32480e-008,1.1136
4.32820e-008,1.1576
4.33160e-008,1.1952
4.33500e-008,1.2195
4.33840e-008,1.2253
4.34180e-008,1.2176
4.34520e-008,1.1781
4.34860e-008,1.1116
4.35200e-008,1.0250
4.35540e-008,0.8457
4.35880e-008,0.6108
4.36220e-008,0.3805
4.36560e-008,0.1203
4.36900e-008,-0.1220
4.37240e-008,-0.3758
4.37580e-008,-0.6148
4.37920e-008,-0.7973
4.38260e-008,-0.9032
4.38600e-008,-0.9829
4.38940e-008,-1.0378
4.39280e-008,-1.0721
4.39620e-008,-1.0662
4.39960e-008,-1.0439
4.40300e-008,-1.0338
4.40640e-008,-1.0428
4.40980e-008,-1.0434
4.41320e-008,-1.0493
4.41660e-008,-1.0801
4.42000e-008,-1.1227
4.42340e-008,-1.1653
4.42680e-008,-1.2001
4.43020e-008,-1.2162
4.43360e-008,-1.2167
4.43700e-008,-1.1990
4.44040e-008,-1.1476
4.44380e-008,-1.0795
4.44720e-008,-0.9745
4.45060e-008,-0.7604
4.45400e-008,-0.5136
4.45740e-008,-0.2701
4.46080e-008,-0.0089
4.46420e-008,0.2463
4.46760e-008,0.4970
4.47100e-008,0.7224
4.47440e-008,0.8688
4.47780e-008,0.9505
4.48120e-008,1.0194
4.48460e-008,1.0560
4.48800e-008,1.0707
4.49140e-008,1.0529
4.49480e-008,1.0369
4.49820e-008,1.0385
4.50160e-008,1.0479
4.50500e-008,1.0457
4.50840e-008,1.0676
4.51180e-008,1.1070
4.51520e-008,1.1512
4.51860e-008,1.1903
4.52200e-008,1.2170
4.52540e-008,1.2253
4.52880e-008,1.2200
4.53220e-008,1.1862
4.53560e-008,1.1218
4.53900e-008,1.0382
4.54240e-008,0.8761
4.54580e-008,0.6472
4.54920e-008,0.4142
4.55260e-008,0.1570
4.55600e-008,-0.0854
4.55940e-008,-0.3401
4.56280e-008,-0.5825
4.56620e-008,-0.7777
4.56960e-008,-0.8915
4.57300e-008,-0.9715
4.57640e-008,-1.0317
4.57980e-008,-1.0692
4.58320e-008,-1.0691
4.58660e-008,-1.0473
4.59000e-008,-1.0337
4.59340e-008,-1.0415
4.59680e-008,-1.0444
4.60020e-008,-1.0463
4.60360e-008,-1.0747
4.60700e-008,-1.1163
4.61040e-008,-1.1594
4.61380e-008,-1.1960
4.61720e-008,-1.2152
4.62060e-008,-1.2173
4.62400e-008,-1.2039
4.62740e-008,-1.1568
4.63080e-008,-1.0913
4.63420e-008,-0.9989
4.63760e-008,-0.7947
4.64100e-008,-0.5479
4.64440e-008,-0.3111
4.64780e-008,-0.0449
4.65120e-008,0.2073
4.65460e-008,0.4602
4.65800e-008,0.6918
4.66140e-008,0.8517
4.66480e-008,0.9394
4.66820e-008,1.0116
4.67160e-008,1.0511
4.67500e-008,1.0714
4.67840e-008,1.0559
4.68180e-008,1.0382
4.68520e-008,1.0371
4.68860e-008,1.0471
4.69200e-008,1.0454
4.69540e-008,1.0626
4.69880e-008,1.1006
4.70220e-008,1.1448
4.70560e-008,1.1851
4.70900e-008,1.2141
4.71240e-008,1.2251
4.71580e-008,1.2218
4.71920e-008,1.1936
4.72260e-008,1.1321
4.72600e-008,1.0517
4.72940e-008,0.9071
4.73280e-008,0.6837
4.73620e-008,0.4477
4.73960e-008,0.1951
4.74300e-008,-0.0495
4.74640e-008,-0.3037
4.74980e-008,-0.5487
4.75320e-008,-0.7559
4.75660e-008,-0.8788
4.76000e-008,-0.9597
4.76340e-008,-1.0252
4.76680e-008,-1.0650
4.77020e-008,-1.0715
4.77360e-008,-1.0508
4.77700e-008,-1.0342
4.78040e-008,-1.0401
4.78380e-008,-1.0452
4.78720e-008,-1.0442
4.79060e-008,-1.0695
4.79400e-008,-1.1098
4.79740e-008,-1.1533
4.80080e-008,-1.1914
4.80420e-008,-1.2138
4.80760e-008,-1.2176
4.81100e-008,-1.2078
4.81440e-008,-1.1655
4.81780e-008,-1.1014
4.82120e-008,-1.0167
4.82460e-008,-0.8263
4.82800e-008,-0.5836
4.83140e-008,-0.3502
4.83480e-008,-0.0812
4.83820e-008,0.1688
4.84160e-008,0.4242
4.84500e-008,0.6602
4.84840e-008,0.8334
4.85180e-008,0.9287
4.85520e-008,1.0027
4.85860e-008,1.0461
4.86200e-008,1.0713
4.86540e-008,1.0590
4.86880e-008,1.0400
4.87220e-008,1.0361
4.87560e-008,1.0459
4.87900e-008,1.0458
4.88240e-008,1.0582
4.88580e-008,1.0944
4.88920e-008,1.1383
4.89260e-008,1.1797
4.89600e-008,1.2108
4.89940e-008,1.2246
4.90280e-008,1.2231
4.90620e-008,1.2002
4.90960e-008,1.1423
4.91300e-008,1.0662
4.91640e-008,0.9401
4.91980e-008,0.7207
4.92320e-008,0.4805
4.92660e-008,0.2349
4.93000e-008,-0.0139
4.93340e-008,-0.2663
4.93680e-008,-0.5132
4.94020e-008,-0.7308
4.94360e-008,-0.8645
4.94700e-008,-0.9476
4.95040e-008,-1.0182
4.95380e-008,-1.0601
4.95720e-008,-1.0732
4.96060e-008,-1.0541
4.96400e-008,-1.0353
4.96740e-008,-1.0385
4.97080e-008,-1.0456
4.97420e-008,-1.0427
4.97760e-008,-1.0647
4.98100e-008,-1.1034
4.98440e-008,-1.1471
4.98780e-008,-1.1865
4.99120e-008,-1.2119
4.99460e-008,-1.2178
4.99800e-008,-1.2110
5.00140e-008,-1.1738
5.00480e-008,-1.1111
5.00820e-008,-1.0298
5.01160e-008,-0.8566
5.01500e-008,-0.6201
5.01840e-008,-0.3858
5.02180e-008,-0.1180
5.02520e-008,0.1307
5.02860e-008,0.3884
5.03200e-008,0.6282
5.03540e-008,0.8144
5.03880e-008,0.9183
5.04220e-008,0.9927
5.04560e-008,1.0411
5.04900e-008,1.0700
5.05240e-008,1.0621
5.05580e-008,1.0422
5.05920e-008,1.0354
5.06260e-008,1.0444
5.06600e-008,1.0465
5.06940e-008,1.0541
5.07280e-008,1.0883
5.07620e-008,1.1318
5.07960e-008,1.1741
5.08300e-008,1.2071
5.08640e-008,1.2238
5.08980e-008,1.2240
5.09320e-008,1.2061
5.09660e-008,1.1522
5.10000e-008,1.0798
5.10340e-008,0.9709
5.10680e-008,0.7569
5.11020e-008,0.5131
5.11360e-008,0.2756
5.11700e-008,0.0211
5.12040e-008,-0.2280
5.12380e-008,-0.4764
5.12720e-008,-0.7025
5.13060e-008,-0.8484
5.13400e-008,-0.9356
5.13740e-008,-1.0104
5.14080e-008,-1.0545
5.14420e-008,-1.0742
5.14760e-008,-1.0574
5.15100e-008,-1.0369
5.15440e-008,-1.0370
5.15780e-008,-1.0455
5.16120e-008,-1.0421
5.16460e-008,-1.0602
5.16800e-008,-1.0970
5.17140e-008,-1.1408
5.17480e-008,-1.1813
5.17820e-008,-1.2096
5.18160e-008,-1.2177
5.18500e-008,-1.2133
5.18840e-008,-1.1814
5.19180e-008,-1.1208
5.19520e-008,-1.0424
5.19860e-008,-0.8872
5.20200e-008,-0.6570
5.20540e-008,-0.4201
5.20880e-008,-0.1560
5.21220e-008,0.0931
5.21560e-008,0.3521
5.21900e-008,0.5956
5.22240e-008,0.7940
5.22580e-008,0.9073
5.22920e-008,0.9821
5.23260e-008,1.0360
5.23600e-008,1.0675
5.23940e-008,1.0650
5.24280e-008,1.0448
5.24620e-008,1.0351
5.24960e-008,1.0427
5.25300e-008,1.0473
5.25640e-008,1.0507
5.25980e-008,1.0825
5.26320e-008,1.1253
5.26660e-008,1.1683
5.27000e-008,1.2030
5.27340e-008,1.2225
5.27680e-008,1.2245
5.28020e-008,1.2109
5.28360e-008,1.1618
5.28700e-008,1.0925
5.29040e-008,0.9959
5.29380e-008,0.7905
5.29720e-008,0.5467
5.30060e-008,0.3150
5.30400e-008,0.0560
5.30740e-008,-0.1898
5.31080e-008,-0.4400
5.31420e-008,-0.6721
5.31760e-008,-0.8310
5.32100e-008,-0.9237
5.32440e-008,-1.0016
5.32780e-008,-1.0488
5.33120e-008,-1.0745
5.33460e-008,-1.0607
5.33800e-008,-1.0391
5.34140e-008,-1.0356
5.34480e-008,-1.0450
5.34820e-008,-1.0422
5.35160e-008,-1.0560
5.35500e-008,-1.0909
5.35840e-008,-1.1345
5.36180e-008,-1.1758
5.36520e-008,-1.2067
5.36860e-008,-1.2175
5.37200e-008,-1.2151
5.37540e-008,-1.1885
5.37880e-008,-1.1306
5.38220e-008,-1.0559
5.38560e-008,-0.9186
5.38900e-008,-0.6941
5.39240e-008,-0.4540
5.39580e-008,-0.1954
5.39920e-008,0.0561
5.40260e-008,0.3150
5.40600e-008,0.5617
5.40940e-008,0.7712
5.41280e-008,0.8950
5.41620e-008,0.9709
5.41960e-008,1.0305
5.42300e-008,1.0640
5.42640e-008,1.0675
5.42980e-008,1.0475
5.43320e-008,1.0352
5.43660e-008,1.0411
5.44000e-008,1.0478
5.44340e-008,1.0480
5.44680e-008,1.0768
5.45020e-008,1.1187
5.45360e-008,1.1623
5.45700e-008,1.1986
5.46040e-008,1.2209
5.46380e-008,1.2249
5.46720e-008,1.2148
5.47060e-008,1.1709
5.47400e-008,1.1032
5.47740e-008,1.0143
5.48080e-008,0.8216
5.48420e-008,0.5817
5.48760e-008,0.3523
5.49100e-008,0.0912
5.49440e-008,-0.1523
5.49780e-008,-0.4045
5.50120e-008,-0.6407
5.50460e-008,-0.8128
5.50800e-008,-0.9125
5.51140e-008,-0.9918
5.51480e-008,-1.0429
5.51820e-008,-1.0738
5.52160e-008,-1.0639
5.52500e-008,-1.0418
5.52840e-008,-1.0346
5.53180e-008,-1.0440
5.53520e-008,-1.0429
5.53860e-008,-1.0522
5.54200e-008,-1.0849
5.54540e-008,-1.1281
5.54880e-008,-1.1702
5.55220e-008,-1.2034
5.55560e-008,-1.2171
5.55900e-008,-1.2163
5.56240e-008,-1.1948
5.56580e-008,-1.1403
5.56920e-008,-1.0694
5.57260e-008,-0.9510
5.57600e-008,-0.7315
5.57940e-008,-0.4874
5.58280e-008,-0.2368
5.58620e-008,0.0195
5.58960e-008,0.2768
5.59300e-008,0.5259
5.59640e-008,0.7450
5.59980e-008,0.8810
5.60320e-008,0.9594
5.60660e-008,1.0246
5.61000e-008,1.0596
5.61340e-008,1.0694
5.61680e-008,1.0503
5.62020e-008,1.0359
5.62360e-008,1.0395
5.62700e-008,1.0479
5.63040e-008,1.0462
5.63380e-008,1.0715
5.63720e-008,1.1121
5.64060e-008,1.1560
5.64400e-008,1.1939
5.64740e-008,1.2188
5.65080e-008,1.2250
5.65420e-008,1.2179
5.65760e-008,1.1795
5.66100e-008,1.1134
5.66440e-008,1.0275
5.66780e-008,0.8517
5.67120e-008,0.6177
5.67460e-008,0.3868
5.67800e-008,0.1270
5.68140e-008,-0.1153
5.68480e-008,-0.3693
5.68820e-008,-0.6089
5.69160e-008,-0.7939
5.69500e-008,-0.9012
5.69840e-008,-0.9809
5.70180e-008,-1.0369
5.70520e-008,-1.0719
5.70860e-008,-1.0671
5.71200e-008,-1.0448
5.71540e-008,-1.0340
5.71880e-008,-1.0428
5.72220e-008,-1.0438
5.72560e-008,-1.0488
5.72900e-008,-1.0792
5.73240e-008,-1.1217
5.73580e-008,-1.1644
5.73920e-008,-1.1996
5.74260e-008,-1.2164
5.74600e-008,-1.2172
5.74940e-008,-1.2003
5.75280e-008,-1.1497
5.75620e-008,-1.0821
5.75960e-008,-0.9801
5.76300e-008,-0.7677
5.76640e-008,-0.5207
5.76980e-008,-0.2788
5.77320e-008,-0.0166
5.77660e-008,0.2379
5.78000e-008,0.4890
5.78340e-008,0.7160
5.78680e-008,0.8651
5.79020e-008,0.9480
5.79360e-008,1.0177
5.79700e-008,1.0548
5.80040e-008,1.0706
5.80380e-008,1.0532
5.80720e-008,1.0368
5.81060e-008,1.0379
5.81400e-008,1.0475
5.81740e-008,1.0454
5.82080e-008,1.0663
5.82420e-008,1.1055
5.82760e-008,1.1497
5.83100e-008,1.1890
5.83440e-008,1.2162
5.83780e-008,1.2250
5.84120e-008,1.2201
5.84460e-008,1.1875
5.84800e-008,1.1237
5.85140e-008,1.0406
5.85480e-008,0.8819
5.85820e-008,0.6542
5.86160e-008,0.4205
5.86500e-008,0.1640
5.86840e-008,-0.0788
5.87180e-008,-0.3335
5.87520e-008,-0.5764
5.87860e-008,-0.7740
5.88200e-008,-0.8894
5.88540e-008,-0.9695
5.88880e-008,-1.0306
5.89220e-008,-1.0686
5.89560e-008,-1.0698
5.89900e-008,-1.0483
5.90240e-008,-1.0340
5.90580e-008,-1.0415
5.90920e-008,-1.0448
5.91260e-008,-1.0461
5.91600e-008,-1.0739
