.HEADER
..NAMES
Time,V U1.W24&W25
.DATA
2.42692e-008,0.3270
2.43116e-008,0.3373
2.43540e-008,0.3181
2.43964e-008,0.2905
2.44389e-008,0.2767
2.44813e-008,0.2800
2.45237e-008,0.2886
2.45662e-008,0.2935
2.46086e-008,0.2911
2.46510e-008,0.2707
2.46934e-008,0.2360
2.47359e-008,0.2152
2.47783e-008,0.2184
2.48207e-008,0.3449
2.48631e-008,0.5235
2.49055e-008,0.7149
2.49480e-008,0.8974
2.49904e-008,1.0341
2.50328e-008,1.1235
2.50753e-008,1.1620
2.51177e-008,1.1680
2.51601e-008,1.1628
2.52025e-008,1.1406
2.52449e-008,1.1328
2.52874e-008,1.1450
2.53298e-008,1.1669
2.53722e-008,1.1903
2.54146e-008,1.1974
2.54571e-008,1.1936
2.54995e-008,1.1861
2.55419e-008,1.1857
2.55844e-008,1.2026
2.56268e-008,1.2293
2.56692e-008,1.2431
2.57116e-008,1.2352
2.57540e-008,1.0961
2.57965e-008,0.8743
2.58389e-008,0.6743
2.58813e-008,0.5041
2.59238e-008,0.3769
2.59662e-008,0.2961
2.60086e-008,0.2620
2.60510e-008,0.2691
2.60935e-008,0.2887
2.61359e-008,0.3212
2.61783e-008,0.3385
2.62207e-008,0.3229
2.62631e-008,0.2958
2.63056e-008,0.2774
2.63480e-008,0.2788
2.63904e-008,0.2868
2.64329e-008,0.2932
2.64753e-008,0.2924
2.65177e-008,0.2766
2.65601e-008,0.2425
2.66025e-008,0.2175
2.66450e-008,0.2159
2.66874e-008,0.3140
2.67298e-008,0.4903
2.67723e-008,0.6725
2.68147e-008,0.8652
2.68571e-008,1.0116
2.68995e-008,1.1085
2.69420e-008,1.1585
2.69844e-008,1.1671
2.70268e-008,1.1658
2.70692e-008,1.1450
2.71116e-008,1.1321
2.71541e-008,1.1420
2.71965e-008,1.1616
2.72389e-008,1.1871
2.72814e-008,1.1969
2.73238e-008,1.1951
2.73662e-008,1.1871
2.74086e-008,1.1848
2.74510e-008,1.1978
2.74935e-008,1.2246
2.75359e-008,1.2416
2.75783e-008,1.2407
2.76208e-008,1.1332
2.76632e-008,0.9148
2.77056e-008,0.7158
2.77480e-008,0.5340
2.77905e-008,0.3972
2.78329e-008,0.3096
2.78753e-008,0.2647
2.79177e-008,0.2668
2.79601e-008,0.2834
2.80026e-008,0.3147
2.80450e-008,0.3382
2.80874e-008,0.3274
2.81299e-008,0.3014
2.81723e-008,0.2790
2.82147e-008,0.2778
2.82571e-008,0.2850
2.82995e-008,0.2926
2.83420e-008,0.2931
2.83844e-008,0.2816
2.84268e-008,0.2494
2.84693e-008,0.2206
2.85117e-008,0.2148
2.85541e-008,0.2864
2.85965e-008,0.4559
2.86390e-008,0.6310
2.86814e-008,0.8323
2.87238e-008,0.9875
2.87662e-008,1.0918
2.88086e-008,1.1527
2.88511e-008,1.1661
2.88935e-008,1.1677
2.89359e-008,1.1497
2.89784e-008,1.1326
2.90208e-008,1.1393
2.90632e-008,1.1567
2.91056e-008,1.1831
2.91480e-008,1.1960
2.91905e-008,1.1964
2.92329e-008,1.1885
2.92753e-008,1.1845
2.93178e-008,1.1935
2.93602e-008,1.2195
2.94026e-008,1.2396
2.94450e-008,1.2445
2.94875e-008,1.1686
2.95299e-008,0.9579
2.95723e-008,0.7575
2.96147e-008,0.5642
2.96571e-008,0.4197
2.96996e-008,0.3239
2.97420e-008,0.2694
2.97844e-008,0.2644
2.98269e-008,0.2789
2.98693e-008,0.3082
2.99117e-008,0.3361
2.99541e-008,0.3314
2.99965e-008,0.3071
3.00390e-008,0.2817
3.00814e-008,0.2771
3.01238e-008,0.2833
3.01663e-008,0.2917
3.02087e-008,0.2935
3.02511e-008,0.2857
3.02935e-008,0.2565
3.03360e-008,0.2246
3.03784e-008,0.2132
3.04208e-008,0.2578
3.04632e-008,0.4206
3.05056e-008,0.5943
3.05481e-008,0.7981
3.05905e-008,0.9610
3.06329e-008,1.0749
3.06753e-008,1.1450
3.07178e-008,1.1651
3.07602e-008,1.1685
3.08026e-008,1.1543
3.08451e-008,1.1342
3.08875e-008,1.1368
3.09299e-008,1.1523
3.09723e-008,1.1783
