.HEADER
..NAMES
Time,V U1.H24&G25
.DATA
4.02210e-008,1.1994
4.02634e-008,1.1981
4.03058e-008,1.1904
4.03483e-008,1.1853
4.03907e-008,1.1840
4.04331e-008,1.1730
4.04755e-008,1.1739
4.05179e-008,1.1801
4.05604e-008,1.1867
4.06028e-008,1.2198
4.06452e-008,1.2428
4.06876e-008,1.2407
4.07301e-008,1.1159
4.07725e-008,0.8468
4.08149e-008,0.6546
4.08574e-008,0.4889
4.08998e-008,0.3773
4.09422e-008,0.3319
4.09846e-008,0.3067
4.10271e-008,0.2929
4.10695e-008,0.2823
4.11119e-008,0.2741
4.11543e-008,0.2702
4.11967e-008,0.2728
4.12392e-008,0.2859
4.12816e-008,0.2953
4.13240e-008,0.2912
4.13665e-008,0.3047
4.14089e-008,0.3111
4.14513e-008,0.2947
4.14937e-008,0.2805
4.15362e-008,0.2489
4.15786e-008,0.2185
4.16210e-008,0.2159
4.16634e-008,0.2953
4.17058e-008,0.5077
4.17483e-008,0.6853
4.17907e-008,0.8814
4.18331e-008,1.0087
4.18756e-008,1.0719
4.19180e-008,1.1171
4.19604e-008,1.1468
4.20028e-008,1.1687
4.20453e-008,1.1881
4.20877e-008,1.1992
4.21301e-008,1.1987
4.21725e-008,1.1928
4.22149e-008,1.1849
4.22574e-008,1.1853
4.22998e-008,1.1750
4.23422e-008,1.1723
4.23846e-008,1.1797
4.24271e-008,1.1835
4.24695e-008,1.2125
4.25119e-008,1.2406
4.25544e-008,1.2445
4.25968e-008,1.1612
4.26392e-008,0.8977
4.26816e-008,0.6903
4.27241e-008,0.5148
4.27665e-008,0.3956
4.28089e-008,0.3373
4.28513e-008,0.3114
4.28937e-008,0.2939
4.29362e-008,0.2846
4.29786e-008,0.2759
4.30210e-008,0.2699
4.30635e-008,0.2719
4.31059e-008,0.2821
4.31483e-008,0.2955
4.31907e-008,0.2911
4.32332e-008,0.3010
4.32756e-008,0.3123
4.33180e-008,0.2980
4.33604e-008,0.2839
4.34028e-008,0.2564
