.HEADER
..NAMES
Time,V U1.L24&L25
.DATA
4.35705e-008,-0.8667
4.36129e-008,-0.8825
4.36553e-008,-0.8828
4.36977e-008,-0.8836
4.37402e-008,-0.8944
4.37826e-008,-0.9409
4.38250e-008,-0.9819
4.38675e-008,-1.0135
4.39099e-008,-1.0289
4.39523e-008,-1.0253
4.39947e-008,-0.9081
4.40372e-008,-0.5620
4.40796e-008,-0.2129
4.41220e-008,0.1782
4.41644e-008,0.4851
4.42068e-008,0.7020
4.42493e-008,0.7962
4.42917e-008,0.8423
4.43341e-008,0.8493
4.43765e-008,0.8160
4.44190e-008,0.8063
4.44614e-008,0.8315
4.45038e-008,0.8647
4.45463e-008,0.8825
4.45887e-008,0.8830
4.46311e-008,0.8842
4.46735e-008,0.8926
4.47160e-008,0.9363
4.47584e-008,0.9781
4.48008e-008,1.0107
4.48432e-008,1.0291
4.48856e-008,1.0287
4.49281e-008,0.9396
4.49705e-008,0.5991
4.50129e-008,0.2465
4.50554e-008,-0.1442
4.50978e-008,-0.4559
4.51402e-008,-0.6851
4.51826e-008,-0.7894
4.52251e-008,-0.8383
4.52675e-008,-0.8514
4.53099e-008,-0.8191
4.53523e-008,-0.8029
4.53947e-008,-0.8256
4.54372e-008,-0.8606
4.54796e-008,-0.8814
4.55220e-008,-0.8827
4.55645e-008,-0.8837
4.56069e-008,-0.8892
4.56493e-008,-0.9310
4.56917e-008,-0.9751
4.57342e-008,-1.0080
4.57766e-008,-1.0276
4.58190e-008,-1.0280
4.58614e-008,-0.9637
4.59038e-008,-0.6367
4.59463e-008,-0.2802
4.59887e-008,0.1087
4.60311e-008,0.4284
4.60735e-008,0.6703
4.61160e-008,0.7858
4.61584e-008,0.8352
4.62008e-008,0.8524
4.62433e-008,0.8227
4.62857e-008,0.8043
4.63281e-008,0.8255
4.63705e-008,0.8586
4.64129e-008,0.8811
4.64554e-008,0.8829
4.64978e-008,0.8842
4.65402e-008,0.8883
4.65826e-008,0.9264
4.66251e-008,0.9711
4.66675e-008,1.0048
4.67099e-008,1.0273
4.67524e-008,1.0297
4.67948e-008,0.9846
4.68372e-008,0.6760
4.68796e-008,0.3130
4.69221e-008,-0.0713
4.69645e-008,-0.3985
4.70069e-008,-0.6501
4.70493e-008,-0.7780
4.70917e-008,-0.8307
4.71342e-008,-0.8535
4.71766e-008,-0.8265
4.72190e-008,-0.8019
4.72615e-008,-0.8198
4.73039e-008,-0.8538
4.73463e-008,-0.8796
4.73887e-008,-0.8828
4.74312e-008,-0.8838
4.74736e-008,-0.8858
4.75160e-008,-0.9209
4.75584e-008,-0.9678
4.76008e-008,-1.0021
4.76433e-008,-1.0256
4.76857e-008,-1.0289
4.77281e-008,-0.9968
4.77705e-008,-0.7125
4.78130e-008,-0.3462
4.78554e-008,0.0327
4.78978e-008,0.3704
4.79403e-008,0.6319
4.79827e-008,0.7722
4.80251e-008,0.8278
4.80675e-008,0.8533
4.81099e-008,0.8302
4.81524e-008,0.8038
4.81948e-008,0.8200
4.82372e-008,0.8519
4.82796e-008,0.8787
4.83221e-008,0.8831
4.83645e-008,0.8840
4.84069e-008,0.8857
4.84494e-008,0.9166
4.84918e-008,0.9637
4.85342e-008,0.9985
4.85766e-008,1.0247
4.86191e-008,1.0304
4.86615e-008,1.0059
4.87039e-008,0.7481
4.87463e-008,0.3788
4.87887e-008,0.0066
4.88312e-008,-0.3400
4.88736e-008,-0.6095
4.89160e-008,-0.7615
4.89585e-008,-0.8227
4.90009e-008,-0.8531
4.90433e-008,-0.8344
4.90857e-008,-0.8029
4.91282e-008,-0.8144
4.91706e-008,-0.8468
4.92130e-008,-0.8766
4.92554e-008,-0.8830
4.92978e-008,-0.8835
4.93403e-008,-0.8842
4.93827e-008,-0.9112
4.94251e-008,-0.9600
4.94676e-008,-0.9958
4.95100e-008,-1.0226
4.95524e-008,-1.0295
4.95948e-008,-1.0091
4.96373e-008,-0.7804
4.96797e-008,-0.4125
4.97221e-008,-0.0469
4.97645e-008,0.3104
4.98069e-008,0.5896
4.98494e-008,0.7526
4.98918e-008,0.8189
4.99342e-008,0.8520
4.99766e-008,0.8377
5.00191e-008,0.8055
5.00615e-008,0.8147
5.01039e-008,0.8452
5.01464e-008,0.8753
5.01888e-008,0.8833
5.02312e-008,0.8835
5.02736e-008,0.8845
5.03160e-008,0.9074
5.03585e-008,0.9557
5.04009e-008,0.9920
5.04433e-008,1.0211
5.04857e-008,1.0306
5.05282e-008,1.0143
5.05706e-008,0.8118
5.06130e-008,0.4467
5.06555e-008,0.0879
5.06979e-008,-0.2793
5.07403e-008,-0.5654
5.07827e-008,-0.7398
5.08252e-008,-0.8128
5.08676e-008,-0.8504
5.09100e-008,-0.8415
5.09524e-008,-0.8063
5.09948e-008,-0.8094
5.10373e-008,-0.8397
5.10797e-008,-0.8725
5.11221e-008,-0.8830
5.11646e-008,-0.8832
5.12070e-008,-0.8836
5.12494e-008,-0.9024
5.12918e-008,-0.9514
5.13343e-008,-0.9893
5.13767e-008,-1.0188
5.14191e-008,-1.0295
5.14615e-008,-1.0173
5.15039e-008,-0.8412
5.15464e-008,-0.4821
5.15888e-008,-0.1291
5.16312e-008,0.2486
5.16736e-008,0.5431
5.17161e-008,0.7299
5.17585e-008,0.8082
5.18009e-008,0.8485
5.18434e-008,0.8441
5.18858e-008,0.8096
5.19282e-008,0.8100
5.19706e-008,0.8386
5.20130e-008,0.8707
5.20555e-008,0.8833
5.20979e-008,0.8832
5.21403e-008,0.8841
5.21827e-008,0.8994
5.22252e-008,0.9468
5.22676e-008,0.9855
5.23100e-008,1.0166
5.23525e-008,1.0302
5.23949e-008,1.0223
5.24373e-008,0.8722
5.24797e-008,0.5180
5.25222e-008,0.1678
5.25646e-008,-0.2171
5.26070e-008,-0.5163
5.26494e-008,-0.7160
5.26918e-008,-0.8015
5.27343e-008,-0.8458
5.27767e-008,-0.8471
5.28191e-008,-0.8118
5.28616e-008,-0.8055
5.29040e-008,-0.8328
5.29464e-008,-0.8673
5.29888e-008,-0.8827
5.30313e-008,-0.8829
5.30737e-008,-0.8836
5.31161e-008,-0.8951
5.31585e-008,-0.9420
5.32009e-008,-0.9827
5.32434e-008,-1.0141
5.32858e-008,-1.0290
5.33282e-008,-1.0244
5.33707e-008,-0.9018
5.34131e-008,-0.5544
5.34555e-008,-0.2053
5.34979e-008,0.1853
5.35404e-008,0.4910
5.35828e-008,0.7051
5.36252e-008,0.7974
5.36676e-008,0.8430
5.37100e-008,0.8488
5.37525e-008,0.8153
5.37949e-008,0.8066
5.38373e-008,0.8321
5.38797e-008,0.8653
5.39222e-008,0.8827
5.39646e-008,0.8830
5.40070e-008,0.8842
5.40495e-008,0.8931
5.40919e-008,0.9373
5.41343e-008,0.9788
5.41767e-008,1.0113
5.42192e-008,1.0293
5.42616e-008,1.0279
5.43040e-008,0.9337
5.43464e-008,0.5912
5.43888e-008,0.2393
5.44313e-008,-0.1517
5.44737e-008,-0.4621
5.45161e-008,-0.6887
5.45586e-008,-0.7907
5.46010e-008,-0.8391
5.46434e-008,-0.8511
5.46858e-008,-0.8184
5.47283e-008,-0.8030
5.47707e-008,-0.8263
5.48131e-008,-0.8613
5.48555e-008,-0.8817
5.48979e-008,-0.8828
5.49404e-008,-0.8838
5.49828e-008,-0.8897
5.50252e-008,-0.9321
5.50677e-008,-0.9759
5.51101e-008,-1.0087
5.51525e-008,-1.0279
5.51949e-008,-1.0280
5.52374e-008,-0.9590
5.52798e-008,-0.6287
5.53222e-008,-0.2732
5.53646e-008,0.1166
5.54070e-008,0.4346
5.54495e-008,0.6742
5.54919e-008,0.7870
5.55343e-008,0.8360
5.55767e-008,0.8521
5.56192e-008,0.8219
5.56616e-008,0.8045
5.57040e-008,0.8261
5.57465e-008,0.8592
5.57889e-008,0.8813
5.58313e-008,0.8829
5.58737e-008,0.8842
5.59161e-008,0.8886
5.59586e-008,0.9274
5.60010e-008,0.9719
5.60434e-008,1.0055
5.60858e-008,1.0276
5.61283e-008,1.0296
5.61707e-008,0.9811
5.62131e-008,0.6676
5.62556e-008,0.3059
5.62980e-008,-0.0796
5.63404e-008,-0.4049
5.63828e-008,-0.6544
5.64253e-008,-0.7795
5.64677e-008,-0.8316
5.65101e-008,-0.8534
5.65525e-008,-0.8257
5.65949e-008,-0.8020
5.66374e-008,-0.8204
5.66798e-008,-0.8546
5.67222e-008,-0.8799
5.67647e-008,-0.8828
5.68071e-008,-0.8838
5.68495e-008,-0.8861
5.68919e-008,-0.9219
5.69344e-008,-0.9687
5.69768e-008,-1.0028
5.70192e-008,-1.0259
5.70616e-008,-1.0289
5.71040e-008,-0.9951
5.71465e-008,-0.7048
5.71889e-008,-0.3394
5.72313e-008,0.0410
5.72738e-008,0.3767
5.73162e-008,0.6364
5.73586e-008,0.7739
5.74010e-008,0.8286
5.74435e-008,0.8534
5.74859e-008,0.8294
5.75283e-008,0.8037
5.75707e-008,0.8205
5.76131e-008,0.8526
5.76556e-008,0.8790
5.76980e-008,0.8831
5.77404e-008,0.8840
5.77828e-008,0.8859
5.78253e-008,0.9175
5.78677e-008,0.9645
5.79101e-008,0.9992
5.79526e-008,1.0250
5.79950e-008,1.0303
5.80374e-008,1.0049
5.80798e-008,0.7408
5.81223e-008,0.3720
5.81647e-008,-0.0020
5.82071e-008,-0.3465
5.82495e-008,-0.6141
5.82919e-008,-0.7637
5.83344e-008,-0.8237
5.83768e-008,-0.8533
5.84192e-008,-0.8336
5.84617e-008,-0.8027
5.85041e-008,-0.8149
5.85465e-008,-0.8475
5.85889e-008,-0.8770
5.86314e-008,-0.8830
5.86738e-008,-0.8836
5.87162e-008,-0.8843
5.87586e-008,-0.9121
5.88010e-008,-0.9609
5.88435e-008,-0.9965
5.88859e-008,-1.0231
5.89283e-008,-1.0295
5.89708e-008,-1.0081
5.90132e-008,-0.7721
5.90556e-008,-0.4042
5.90980e-008,-0.0374
5.91405e-008,0.3175
5.91829e-008,0.5946
5.92253e-008,0.7550
5.92677e-008,0.8200
5.93101e-008,0.8521
5.93526e-008,0.8367
5.93950e-008,0.8052
5.94374e-008,0.8155
5.94798e-008,0.8460
5.95223e-008,0.8756
5.95647e-008,0.8832
5.96071e-008,0.8836
5.96496e-008,0.8847
5.96920e-008,0.9086
5.97344e-008,0.9566
5.97768e-008,0.9927
5.98192e-008,1.0215
5.98617e-008,1.0305
5.99041e-008,1.0134
5.99465e-008,0.8039
5.99889e-008,0.4381
6.00314e-008,0.0780
6.00738e-008,-0.2864
6.01162e-008,-0.5707
6.01586e-008,-0.7423
6.02011e-008,-0.8140
6.02435e-008,-0.8508
6.02859e-008,-0.8406
6.03283e-008,-0.8060
6.03708e-008,-0.8101
6.04132e-008,-0.8406
6.04556e-008,-0.8730
6.04981e-008,-0.8830
6.05405e-008,-0.8832
6.05829e-008,-0.8837
6.06253e-008,-0.9036
6.06678e-008,-0.9524
6.07102e-008,-0.9900
6.07526e-008,-1.0193
6.07950e-008,-1.0296
6.08375e-008,-1.0165
6.08799e-008,-0.8334
6.09223e-008,-0.4732
6.09647e-008,-0.1195
6.10071e-008,0.2559
6.10496e-008,0.5487
6.10920e-008,0.7325
6.11344e-008,0.8095
6.11768e-008,0.8490
6.12193e-008,0.8432
6.12617e-008,0.8090
6.13041e-008,0.8107
6.13465e-008,0.8394
6.13890e-008,0.8712
6.14314e-008,0.8832
6.14738e-008,0.8832
6.15163e-008,0.8842
6.15587e-008,0.9004
6.16011e-008,0.9479
6.16435e-008,0.9862
6.16860e-008,1.0171
6.17284e-008,1.0302
6.17708e-008,1.0215
6.18132e-008,0.8641
6.18557e-008,0.5088
6.18981e-008,0.1585
6.19405e-008,-0.2245
6.19829e-008,-0.5224
6.20254e-008,-0.7188
6.20678e-008,-0.8028
6.21102e-008,-0.8464
6.21526e-008,-0.8464
6.21950e-008,-0.8112
6.22375e-008,-0.8061
6.22799e-008,-0.8337
6.23223e-008,-0.8680
6.23647e-008,-0.8826
6.24072e-008,-0.8830
6.24496e-008,-0.8837
6.24920e-008,-0.8961
6.25344e-008,-0.9432
6.25769e-008,-0.9835
6.26193e-008,-1.0147
6.26617e-008,-1.0291
6.27042e-008,-1.0238
6.27466e-008,-0.8935
6.27890e-008,-0.5451
6.28314e-008,-0.1965
6.28739e-008,0.1930
6.29163e-008,0.4973
6.29587e-008,0.7079
6.30011e-008,0.7986
6.30436e-008,0.8438
6.30860e-008,0.8482
6.31284e-008,0.8146
6.31708e-008,0.8071
6.32132e-008,0.8329
6.32557e-008,0.8659
6.32981e-008,0.8826
6.33405e-008,0.8830
6.33829e-008,0.8842
6.34254e-008,0.8939
6.34678e-008,0.9385
6.35102e-008,0.9795
6.35526e-008,1.0119
6.35951e-008,1.0293
6.36375e-008,1.0274
6.36799e-008,0.9252
6.37224e-008,0.5818
6.37648e-008,0.2310
6.38072e-008,-0.1599
6.38496e-008,-0.4688
6.38921e-008,-0.6921
6.39345e-008,-0.7919
6.39769e-008,-0.8400
6.40193e-008,-0.8506
6.40618e-008,-0.8176
6.41042e-008,-0.8035
6.41466e-008,-0.8272
6.41890e-008,-0.8621
6.42315e-008,-0.8817
6.42739e-008,-0.8828
6.43163e-008,-0.8838
6.43587e-008,-0.8904
6.44011e-008,-0.9333
6.44436e-008,-0.9767
6.44860e-008,-1.0094
6.45284e-008,-1.0280
6.45708e-008,-1.0279
6.46133e-008,-0.9517
6.46557e-008,-0.6191
6.46981e-008,-0.2649
6.47405e-008,0.1251
6.47830e-008,0.4414
6.48254e-008,0.6779
6.48678e-008,0.7881
6.49103e-008,0.8368
6.49527e-008,0.8516
6.49951e-008,0.8210
6.50375e-008,0.8048
6.50800e-008,0.8269
6.51224e-008,0.8599
6.51648e-008,0.8814
6.52072e-008,0.8829
6.52497e-008,0.8842
6.52921e-008,0.8892
6.53345e-008,0.9286
6.53769e-008,0.9726
6.54193e-008,1.0061
6.54618e-008,1.0277
6.55042e-008,1.0295
6.55466e-008,0.9748
6.55890e-008,0.6577
6.56315e-008,0.2975
6.56739e-008,-0.0887
6.57163e-008,-0.4118
6.57587e-008,-0.6586
6.58012e-008,-0.7809
6.58436e-008,-0.8325
6.58860e-008,-0.8531
6.59284e-008,-0.8248
6.59709e-008,-0.8022
6.60133e-008,-0.8212
6.60557e-008,-0.8554
6.60982e-008,-0.8800
6.61406e-008,-0.8828
6.61830e-008,-0.8839
6.62254e-008,-0.8867
6.62679e-008,-0.9233
6.63103e-008,-0.9695
6.63527e-008,-1.0035
6.63951e-008,-1.0262
6.64376e-008,-1.0288
6.64800e-008,-0.9897
6.65224e-008,-0.6955
6.65648e-008,-0.3312
6.66072e-008,0.0502
6.66497e-008,0.3835
6.66921e-008,0.6409
6.67345e-008,0.7755
6.67769e-008,0.8294
6.68194e-008,0.8532
6.68618e-008,0.8283
6.69042e-008,0.8038
6.69466e-008,0.8213
6.69891e-008,0.8534
6.70315e-008,0.8792
6.70739e-008,0.8830
6.71164e-008,0.8840
6.71588e-008,0.8862
6.72012e-008,0.9188
6.72436e-008,0.9654
6.72861e-008,0.9999
6.73285e-008,1.0253
6.73709e-008,1.0302
6.74133e-008,1.0008
6.74558e-008,0.7319
6.74982e-008,0.3636
6.75406e-008,-0.0115
6.75830e-008,-0.3535
6.76255e-008,-0.6189
6.76679e-008,-0.7657
6.77103e-008,-0.8247
6.77527e-008,-0.8534
6.77951e-008,-0.8326
6.78376e-008,-0.8027
6.78800e-008,-0.8157
6.79224e-008,-0.8484
6.79648e-008,-0.8773
6.80073e-008,-0.8830
6.80497e-008,-0.8837
6.80921e-008,-0.8846
6.81345e-008,-0.9134
6.81770e-008,-0.9618
6.82194e-008,-0.9972
6.82618e-008,-1.0234
6.83043e-008,-1.0294
6.83467e-008,-1.0073
6.83891e-008,-0.7653
6.84315e-008,-0.3971
6.84740e-008,-0.0286
6.85164e-008,0.3240
6.85588e-008,0.5993
6.86012e-008,0.7574
6.86437e-008,0.8210
6.86861e-008,0.8524
6.87285e-008,0.8359
6.87709e-008,0.8049
6.88133e-008,0.8159
6.88558e-008,0.8467
6.88982e-008,0.8760
6.89406e-008,0.8832
6.89830e-008,0.8836
6.90255e-008,0.8847
6.90679e-008,0.9094
6.91103e-008,0.9575
6.91527e-008,0.9934
6.91952e-008,1.0219
6.92376e-008,1.0305
6.92800e-008,1.0126
6.93225e-008,0.7975
6.93649e-008,0.4306
6.94073e-008,0.0689
6.94497e-008,-0.2932
6.94922e-008,-0.5758
6.95346e-008,-0.7449
6.95770e-008,-0.8152
6.96194e-008,-0.8512
6.96619e-008,-0.8399
6.97043e-008,-0.8055
6.97467e-008,-0.8106
6.97891e-008,-0.8414
6.98316e-008,-0.8735
6.98740e-008,-0.8830
6.99164e-008,-0.8833
6.99588e-008,-0.8837
7.00012e-008,-0.9044
7.00437e-008,-0.9534
7.00861e-008,-0.9908
7.01285e-008,-1.0198
7.01709e-008,-1.0296
7.02134e-008,-1.0157
7.02558e-008,-0.8271
7.02982e-008,-0.4657
7.03406e-008,-0.1108
7.03831e-008,0.2627
7.04255e-008,0.5540
7.04679e-008,0.7351
7.05104e-008,0.8107
7.05528e-008,0.8494
7.05952e-008,0.8426
7.06376e-008,0.8085
7.06801e-008,0.8111
7.07225e-008,0.8401
7.07649e-008,0.8717
7.08073e-008,0.8832
7.08498e-008,0.8832
7.08922e-008,0.8842
7.09346e-008,0.9012
7.09770e-008,0.9488
7.10194e-008,0.9869
7.10619e-008,1.0176
7.11043e-008,1.0303
7.11467e-008,1.0207
7.11891e-008,0.8578
7.12316e-008,0.5010
7.12740e-008,0.1501
7.13164e-008,-0.2314
7.13588e-008,-0.5280
7.14013e-008,-0.7216
7.14437e-008,-0.8040
7.14861e-008,-0.8471
7.15286e-008,-0.8459
7.15710e-008,-0.8106
7.16134e-008,-0.8064
7.16558e-008,-0.8344
7.16983e-008,-0.8686
7.17407e-008,-0.8828
7.17831e-008,-0.8830
7.18255e-008,-0.8836
7.18680e-008,-0.8968
7.19104e-008,-0.9442
7.19528e-008,-0.9842
7.19952e-008,-1.0153
7.20377e-008,-1.0292
7.20801e-008,-1.0232
7.21225e-008,-0.8872
7.21649e-008,-0.5373
7.22073e-008,-0.1887
7.22498e-008,0.2001
7.22922e-008,0.5032
7.23346e-008,0.7108
7.23770e-008,0.7997
7.24195e-008,0.8444
7.24619e-008,0.8477
7.25043e-008,0.8139
7.25467e-008,0.8073
7.25892e-008,0.8336
7.26316e-008,0.8665
7.26740e-008,0.8827
7.27165e-008,0.8830
7.27589e-008,0.8841
7.28013e-008,0.8945
7.28437e-008,0.9395
7.28862e-008,0.9802
7.29286e-008,1.0125
7.29710e-008,1.0295
7.30134e-008,1.0271
7.30559e-008,0.9187
7.30983e-008,0.5738
7.31407e-008,0.2238
7.31831e-008,-0.1674
7.32256e-008,-0.4749
7.32680e-008,-0.6954
7.33104e-008,-0.7931
7.33528e-008,-0.8408
7.33952e-008,-0.8502
7.34377e-008,-0.8169
7.34801e-008,-0.8037
7.35225e-008,-0.8278
7.35649e-008,-0.8628
7.36074e-008,-0.8819
7.36498e-008,-0.8828
7.36922e-008,-0.8838
7.37346e-008,-0.8909
7.37771e-008,-0.9344
7.38195e-008,-0.9775
7.38619e-008,-1.0100
7.39044e-008,-1.0282
7.39468e-008,-1.0277
7.39892e-008,-0.9465
7.40316e-008,-0.6110
7.40741e-008,-0.2578
7.41165e-008,0.1330
7.41589e-008,0.4477
7.42013e-008,0.6815
7.42438e-008,0.7892
7.42862e-008,0.8376
7.43286e-008,0.8513
7.43710e-008,0.8202
7.44134e-008,0.8049
7.44559e-008,0.8275
7.44983e-008,0.8606
7.45407e-008,0.8816
7.45831e-008,0.8829
7.46256e-008,0.8842
7.46680e-008,0.8895
7.47104e-008,0.9297
7.47528e-008,0.9734
7.47953e-008,1.0068
7.48377e-008,1.0279
7.48801e-008,1.0294
7.49226e-008,0.9707
7.49650e-008,0.6493
7.50074e-008,0.2904
7.50498e-008,-0.0969
7.50923e-008,-0.4181
7.51347e-008,-0.6627
7.51771e-008,-0.7823
7.52195e-008,-0.8334
7.52620e-008,-0.8530
7.53044e-008,-0.8240
7.53468e-008,-0.8023
7.53892e-008,-0.8219
7.54317e-008,-0.8562
7.54741e-008,-0.8803
7.55165e-008,-0.8828
7.55589e-008,-0.8839
7.56013e-008,-0.8869
7.56438e-008,-0.9244
7.56862e-008,-0.9704
7.57286e-008,-1.0042
7.57710e-008,-1.0264
7.58135e-008,-1.0287
7.58559e-008,-0.9872
7.58983e-008,-0.6876
7.59407e-008,-0.3241
7.59832e-008,0.0586
7.60256e-008,0.3899
7.60680e-008,0.6453
7.61105e-008,0.7772
7.61529e-008,0.8302
7.61953e-008,0.8532
7.62377e-008,0.8275
7.62802e-008,0.8038
7.63226e-008,0.8218
7.63650e-008,0.8541
7.64074e-008,0.8795
7.64499e-008,0.8830
7.64923e-008,0.8840
7.65347e-008,0.8864
7.65771e-008,0.9198
7.66195e-008,0.9662
7.66620e-008,1.0006
7.67044e-008,1.0256
7.67468e-008,1.0301
7.67892e-008,0.9998
7.68317e-008,0.7243
7.68741e-008,0.3565
7.69165e-008,-0.0201
7.69589e-008,-0.3600
7.70014e-008,-0.6235
7.70438e-008,-0.7677
7.70862e-008,-0.8257
7.71287e-008,-0.8535
7.71711e-008,-0.8318
7.72135e-008,-0.8025
7.72559e-008,-0.8163
7.72984e-008,-0.8492
7.73408e-008,-0.8777
7.73832e-008,-0.8830
7.74256e-008,-0.8837
7.74681e-008,-0.8847
7.75105e-008,-0.9145
7.75529e-008,-0.9627
7.75953e-008,-0.9979
7.76378e-008,-1.0238
7.76802e-008,-1.0294
7.77226e-008,-1.0065
7.77650e-008,-0.7584
7.78074e-008,-0.3899
7.78499e-008,-0.0199
7.78923e-008,0.3306
7.79347e-008,0.6041
7.79771e-008,0.7597
7.80196e-008,0.8220
7.80620e-008,0.8527
7.81044e-008,0.8352
7.81468e-008,0.8046
7.81893e-008,0.8165
7.82317e-008,0.8474
7.82741e-008,0.8764
7.83166e-008,0.8832
7.83590e-008,0.8836
7.84014e-008,0.8848
7.84438e-008,0.9103
7.84863e-008,0.9584
7.85287e-008,0.9941
7.85711e-008,1.0223
7.86135e-008,1.0305
7.86560e-008,1.0117
7.86984e-008,0.7910
7.87408e-008,0.4232
7.87832e-008,0.0600
7.88257e-008,-0.2999
7.88681e-008,-0.5808
7.89105e-008,-0.7474
7.89529e-008,-0.8163
7.89953e-008,-0.8516
7.90378e-008,-0.8393
7.90802e-008,-0.8050
7.91226e-008,-0.8111
7.91650e-008,-0.8421
7.92075e-008,-0.8740
7.92499e-008,-0.8831
7.92923e-008,-0.8834
7.93347e-008,-0.8838
7.93772e-008,-0.9053
7.94196e-008,-0.9544
7.94620e-008,-0.9915
7.95045e-008,-1.0202
7.95469e-008,-1.0296
7.95893e-008,-1.0149
7.96317e-008,-0.8208
7.96742e-008,-0.4581
7.97166e-008,-0.1019
7.97590e-008,0.2694
7.98014e-008,0.5591
7.98439e-008,0.7376
7.98863e-008,0.8119
7.99287e-008,0.8499
7.99711e-008,0.8419
8.00135e-008,0.8079
8.00560e-008,0.8115
8.00984e-008,0.8408
8.01408e-008,0.8723
8.01832e-008,0.8832
8.02257e-008,0.8832
8.02681e-008,0.8842
8.03105e-008,0.9019
8.03529e-008,0.9498
8.03954e-008,0.9876
8.04378e-008,1.0181
8.04802e-008,1.0303
8.05227e-008,1.0199
8.05651e-008,0.8515
8.06075e-008,0.4932
8.06499e-008,0.1416
8.06924e-008,-0.2382
8.07348e-008,-0.5336
8.07772e-008,-0.7243
8.08196e-008,-0.8053
8.08621e-008,-0.8477
8.09045e-008,-0.8454
8.09469e-008,-0.8099
8.09893e-008,-0.8068
8.10318e-008,-0.8352
8.10742e-008,-0.8692
8.11166e-008,-0.8828
8.11590e-008,-0.8830
8.12014e-008,-0.8836
8.12439e-008,-0.8975
8.12863e-008,-0.9453
8.13287e-008,-0.9850
8.13711e-008,-1.0158
8.14136e-008,-1.0293
8.14560e-008,-1.0227
8.14984e-008,-0.8809
8.15408e-008,-0.5295
8.15833e-008,-0.1807
8.16257e-008,0.2070
8.16681e-008,0.5090
8.17106e-008,0.7136
8.17530e-008,0.8008
8.17954e-008,0.8451
8.18378e-008,0.8472
8.18803e-008,0.8132
8.19227e-008,0.8076
8.19651e-008,0.8342
8.20075e-008,0.8672
8.20500e-008,0.8828
8.20924e-008,0.8829
8.21348e-008,0.8841
8.21772e-008,0.8950
8.22196e-008,0.9405
8.22621e-008,0.9810
8.23045e-008,1.0131
8.23469e-008,1.0296
8.23893e-008,1.0267
8.24318e-008,0.9122
8.24742e-008,0.5658
8.25166e-008,0.2161
8.25590e-008,-0.1746
8.26015e-008,-0.4810
8.26439e-008,-0.6987
8.26863e-008,-0.7943
8.27288e-008,-0.8416
8.27712e-008,-0.8499
8.28136e-008,-0.8161
8.28560e-008,-0.8038
8.28985e-008,-0.8285
8.29409e-008,-0.8635
8.29833e-008,-0.8821
8.30257e-008,-0.8828
8.30682e-008,-0.8838
8.31106e-008,-0.8914
8.31530e-008,-0.9356
8.31954e-008,-0.9783
8.32379e-008,-1.0106
8.32803e-008,-1.0284
8.33227e-008,-1.0276
8.33651e-008,-0.9412
8.34075e-008,-0.6029
8.34500e-008,-0.2506
8.34924e-008,0.1405
8.35348e-008,0.4539
8.35772e-008,0.6851
8.36197e-008,0.7903
8.36621e-008,0.8384
8.37045e-008,0.8511
8.37469e-008,0.8195
8.37894e-008,0.8050
8.38318e-008,0.8281
8.38742e-008,0.8613
8.39167e-008,0.8817
8.39591e-008,0.8828
8.40015e-008,0.8841
8.40439e-008,0.8899
8.40864e-008,0.9307
8.41288e-008,0.9742
8.41712e-008,1.0074
8.42136e-008,1.0281
8.42561e-008,1.0292
8.42985e-008,0.9667
8.43409e-008,0.6408
8.43833e-008,0.2831
8.44257e-008,-0.1050
8.44682e-008,-0.4244
8.45106e-008,-0.6667
8.45530e-008,-0.7837
8.45954e-008,-0.8342
8.46379e-008,-0.8529
8.46803e-008,-0.8232
8.47227e-008,-0.8023
8.47651e-008,-0.8225
8.48076e-008,-0.8570
8.48500e-008,-0.8806
8.48924e-008,-0.8828
8.49349e-008,-0.8839
8.49773e-008,-0.8872
8.50197e-008,-0.9255
8.50621e-008,-0.9712
8.51046e-008,-1.0049
8.51470e-008,-1.0267
8.51894e-008,-1.0287
8.52318e-008,-0.9847
8.52743e-008,-0.6796
8.53167e-008,-0.3169
8.53591e-008,0.0671
8.54015e-008,0.3963
8.54440e-008,0.6497
8.54864e-008,0.7788
8.55288e-008,0.8310
8.55712e-008,0.8531
8.56136e-008,0.8267
8.56561e-008,0.8038
8.56985e-008,0.8224
8.57409e-008,0.8548
8.57833e-008,0.8798
8.58258e-008,0.8829
8.58682e-008,0.8840
8.59106e-008,0.8866
8.59530e-008,0.9208
8.59955e-008,0.9670
8.60379e-008,1.0013
8.60803e-008,1.0259
8.61228e-008,1.0300
8.61652e-008,0.9988
8.62076e-008,0.7168
8.62500e-008,0.3493
8.62925e-008,-0.0287
8.63349e-008,-0.3666
8.63773e-008,-0.6281
8.64197e-008,-0.7697
8.64622e-008,-0.8266
8.65046e-008,-0.8537
8.65470e-008,-0.8310
8.65894e-008,-0.8023
8.66319e-008,-0.8169
8.66743e-008,-0.8500
8.67167e-008,-0.8781
8.67591e-008,-0.8830
8.68015e-008,-0.8837
8.68440e-008,-0.8848
8.68864e-008,-0.9155
8.69288e-008,-0.9637
8.69712e-008,-0.9987
8.70137e-008,-1.0242
8.70561e-008,-1.0294
8.70985e-008,-1.0056
8.71409e-008,-0.7514
8.71834e-008,-0.3827
8.72258e-008,-0.0111
8.72682e-008,0.3373
8.73107e-008,0.6088
8.73531e-008,0.7620
8.73955e-008,0.8230
