.HEADER
..NAMES
Time,V U1.R21&P21
.DATA
1.093780e-007,0.3114
1.094120e-007,0.2313
1.094460e-007,0.2090
1.094800e-007,0.2001
1.095140e-007,0.1926
1.095480e-007,0.1843
1.095820e-007,0.1921
1.096160e-007,0.2051
1.096500e-007,0.2040
1.096840e-007,0.1855
1.097180e-007,0.1724
1.097520e-007,0.1640
1.097860e-007,0.1362
1.098200e-007,0.0993
1.098540e-007,0.0691
1.098880e-007,0.0558
1.099220e-007,0.0587
1.099560e-007,0.0756
1.099900e-007,0.1058
1.100240e-007,0.1619
1.100580e-007,0.2311
1.100920e-007,0.2964
1.101260e-007,0.3696
1.101600e-007,0.4396
1.101940e-007,0.5097
1.102280e-007,0.6149
1.102620e-007,0.7252
1.102960e-007,0.8458
1.103300e-007,0.9696
1.103640e-007,1.0696
1.103980e-007,1.1442
1.104320e-007,1.2050
1.104660e-007,1.2368
1.105000e-007,1.2511
1.105340e-007,1.2458
1.105680e-007,1.2313
1.106020e-007,1.2190
1.106360e-007,1.2112
1.106700e-007,1.2025
1.107040e-007,1.2039
1.107380e-007,1.2099
1.107720e-007,1.2215
1.108060e-007,1.2418
1.108400e-007,1.2679
1.108740e-007,1.2878
1.109080e-007,1.3061
1.109420e-007,1.3185
1.109760e-007,1.3222
1.110100e-007,1.3119
1.110440e-007,1.2361
1.110780e-007,1.0770
1.111120e-007,0.9041
1.111460e-007,0.7343
1.111800e-007,0.5884
1.112140e-007,0.4486
1.112480e-007,0.3269
1.112820e-007,0.2384
1.113160e-007,0.2101
1.113500e-007,0.2020
1.113840e-007,0.1932
1.114180e-007,0.1852
1.114520e-007,0.1900
1.114860e-007,0.2037
1.115200e-007,0.2055
1.115540e-007,0.1885
1.115880e-007,0.1731
1.116220e-007,0.1666
1.116560e-007,0.1411
1.116900e-007,0.1047
1.117240e-007,0.0725
1.117580e-007,0.0567
1.117920e-007,0.0572
1.118260e-007,0.0725
1.118600e-007,0.0998
1.118940e-007,0.1522
1.119280e-007,0.2209
1.119620e-007,0.2858
1.119960e-007,0.3603
1.120300e-007,0.4302
1.120640e-007,0.4966
1.120980e-007,0.5998
1.121320e-007,0.7077
1.121660e-007,0.8277
1.122000e-007,0.9520
1.122340e-007,1.0561
1.122680e-007,1.1345
1.123020e-007,1.1977
1.123360e-007,1.2332
1.123700e-007,1.2507
1.124040e-007,1.2472
1.124380e-007,1.2337
1.124720e-007,1.2203
1.125060e-007,1.2123
1.125400e-007,1.2036
1.125740e-007,1.2032
1.126080e-007,1.2088
1.126420e-007,1.2193
1.126760e-007,1.2382
1.127100e-007,1.2643
1.127440e-007,1.2852
1.127780e-007,1.3034
1.128120e-007,1.3174
1.128460e-007,1.3220
1.128800e-007,1.3166
1.129140e-007,1.2572
1.129480e-007,1.1037
1.129820e-007,0.9277
1.130160e-007,0.7587
1.130500e-007,0.6092
1.130840e-007,0.4685
1.131180e-007,0.3437
1.131520e-007,0.2477
1.131860e-007,0.2118
1.132200e-007,0.2039
1.132540e-007,0.1938
1.132880e-007,0.1866
1.133220e-007,0.1882
1.133560e-007,0.2021
1.133900e-007,0.2065
1.134240e-007,0.1917
1.134580e-007,0.1742
1.134920e-007,0.1686
1.135260e-007,0.1457
1.135600e-007,0.1104
1.135940e-007,0.0763
1.136280e-007,0.0580
1.136620e-007,0.0561
1.136960e-007,0.0696
1.137300e-007,0.0946
1.137640e-007,0.1429
1.137980e-007,0.2108
1.138320e-007,0.2777
1.138660e-007,0.3514
1.139000e-007,0.4204
1.139340e-007,0.4857
1.139680e-007,0.5848
1.140020e-007,0.6906
1.140360e-007,0.8102
1.140700e-007,0.9344
1.141040e-007,1.0426
1.141380e-007,1.1250
1.141720e-007,1.1896
1.142060e-007,1.2293
1.142400e-007,1.2496
1.142740e-007,1.2485
1.143080e-007,1.2362
1.143420e-007,1.2218
1.143760e-007,1.2134
1.144100e-007,1.2049
1.144440e-007,1.2025
1.144780e-007,1.2079
1.145120e-007,1.2173
1.145460e-007,1.2348
1.145800e-007,1.2605
1.146140e-007,1.2826
1.146480e-007,1.3007
1.146820e-007,1.3161
1.147160e-007,1.3216
1.147500e-007,1.3200
1.147840e-007,1.2757
1.148180e-007,1.1297
1.148520e-007,0.9516
1.148860e-007,0.7846
1.149200e-007,0.6299
1.149540e-007,0.4890
1.149880e-007,0.3615
1.150220e-007,0.2590
1.150560e-007,0.2144
1.150900e-007,0.2056
1.151240e-007,0.1946
1.151580e-007,0.1882
1.151920e-007,0.1866
1.152260e-007,0.2004
1.152600e-007,0.2071
1.152940e-007,0.1947
1.153280e-007,0.1758
1.153620e-007,0.1700
1.153960e-007,0.1501
1.154300e-007,0.1160
1.154640e-007,0.0805
1.154980e-007,0.0596
1.155320e-007,0.0554
1.155660e-007,0.0668
1.156000e-007,0.0899
1.156340e-007,0.1341
1.156680e-007,0.2006
1.157020e-007,0.2693
1.157360e-007,0.3421
1.157700e-007,0.4102
1.158040e-007,0.4754
1.158380e-007,0.5695
1.158720e-007,0.6739
1.159060e-007,0.7928
1.159400e-007,0.9168
1.159740e-007,1.0292
1.160080e-007,1.1150
1.160420e-007,1.1807
1.160760e-007,1.2252
1.161100e-007,1.2478
1.161440e-007,1.2496
1.161780e-007,1.2386
1.162120e-007,1.2234
1.162460e-007,1.2146
1.162800e-007,1.2063
1.163140e-007,1.2019
1.163480e-007,1.2070
1.163820e-007,1.2155
1.164160e-007,1.2316
1.164500e-007,1.2566
1.164840e-007,1.2799
1.165180e-007,1.2979
1.165520e-007,1.3146
1.165860e-007,1.3212
1.166200e-007,1.3221
1.166540e-007,1.2893
1.166880e-007,1.1540
1.167220e-007,0.9765
1.167560e-007,0.8108
1.167900e-007,0.6507
1.168240e-007,0.5098
1.168580e-007,0.3794
1.168920e-007,0.2718
1.169260e-007,0.2179
1.169600e-007,0.2070
1.169940e-007,0.1956
1.170280e-007,0.1897
1.170620e-007,0.1852
1.170960e-007,0.1984
1.171300e-007,0.2071
1.171640e-007,0.1976
1.171980e-007,0.1778
1.172320e-007,0.1709
1.172660e-007,0.1542
1.173000e-007,0.1216
1.173340e-007,0.0851
1.173680e-007,0.0616
1.174020e-007,0.0550
1.174360e-007,0.0643
1.174700e-007,0.0856
1.175040e-007,0.1258
1.175380e-007,0.1903
1.175720e-007,0.2601
1.176060e-007,0.3321
1.176400e-007,0.3999
1.176740e-007,0.4653
1.177080e-007,0.5537
1.177420e-007,0.6578
1.177760e-007,0.7752
1.178100e-007,0.8986
1.178440e-007,1.0151
1.178780e-007,1.1044
1.179120e-007,1.1714
1.179460e-007,1.2207
1.179800e-007,1.2455
1.180140e-007,1.2504
1.180480e-007,1.2408
1.180820e-007,1.2252
1.181160e-007,1.2157
1.181500e-007,1.2077
1.181840e-007,1.2016
1.182180e-007,1.2061
1.182520e-007,1.2138
1.182860e-007,1.2286
1.183200e-007,1.2527
1.183540e-007,1.2769
1.183880e-007,1.2952
1.184220e-007,1.3127
1.184560e-007,1.3206
1.184900e-007,1.3225
1.185240e-007,1.2981
1.185580e-007,1.1765
1.185920e-007,1.0025
1.186260e-007,0.8366
1.186600e-007,0.6718
1.186940e-007,0.5304
1.187280e-007,0.3970
1.187620e-007,0.2855
1.187960e-007,0.2221
1.188300e-007,0.2078
1.188640e-007,0.1970
1.188980e-007,0.1910
1.189320e-007,0.1843
1.189660e-007,0.1962
1.190000e-007,0.2068
1.190340e-007,0.2003
1.190680e-007,0.1803
1.191020e-007,0.1715
1.191360e-007,0.1581
1.191700e-007,0.1270
1.192040e-007,0.0899
1.192380e-007,0.0639
1.192720e-007,0.0550
1.193060e-007,0.0620
1.193400e-007,0.0818
1.193740e-007,0.1180
1.194080e-007,0.1800
1.194420e-007,0.2500
1.194760e-007,0.3194
1.195100e-007,0.3888
1.195440e-007,0.4558
1.195780e-007,0.5374
1.196120e-007,0.6421
1.196460e-007,0.7574
1.196800e-007,0.8798
1.197140e-007,0.9999
1.197480e-007,1.0927
1.197820e-007,1.1617
1.198160e-007,1.2157
1.198500e-007,1.2427
1.198840e-007,1.2509
1.199180e-007,1.2428
1.199520e-007,1.2272
1.199860e-007,1.2169
1.200200e-007,1.2091
1.200540e-007,1.2015
1.200880e-007,1.2053
1.201220e-007,1.2123
1.201560e-007,1.2258
1.201900e-007,1.2487
1.202240e-007,1.2739
1.202580e-007,1.2925
1.202920e-007,1.3105
1.203260e-007,1.3200
1.203600e-007,1.3225
1.203940e-007,1.3034
1.204280e-007,1.1980
1.204620e-007,1.0289
1.204960e-007,0.8610
1.205300e-007,0.6934
1.205640e-007,0.5510
1.205980e-007,0.4149
1.206320e-007,0.2996
1.206660e-007,0.2268
1.207000e-007,0.2084
1.207340e-007,0.1986
1.207680e-007,0.1919
1.208020e-007,0.1840
1.208360e-007,0.1939
1.208700e-007,0.2060
1.209040e-007,0.2025
1.209380e-007,0.1830
1.209720e-007,0.1720
1.210060e-007,0.1615
1.210400e-007,0.1322
1.210740e-007,0.0950
1.211080e-007,0.0666
1.211420e-007,0.0553
1.211760e-007,0.0600
1.212100e-007,0.0782
1.212440e-007,0.1109
1.212780e-007,0.1699
1.213120e-007,0.2397
1.213460e-007,0.3063
1.213800e-007,0.3777
1.214140e-007,0.4468
1.214480e-007,0.5214
1.214820e-007,0.6268
1.215160e-007,0.7394
1.215500e-007,0.8606
1.215840e-007,0.9834
1.216180e-007,1.0801
1.216520e-007,1.1519
1.216860e-007,1.2101
1.217200e-007,1.2395
1.217540e-007,1.2511
1.217880e-007,1.2445
1.218220e-007,1.2294
1.218560e-007,1.2181
1.218900e-007,1.2103
1.219240e-007,1.2019
1.219580e-007,1.2045
1.219920e-007,1.2109
1.220260e-007,1.2233
1.220600e-007,1.2448
1.220940e-007,1.2706
1.221280e-007,1.2898
1.221620e-007,1.3081
1.221960e-007,1.3192
1.222300e-007,1.3224
1.222640e-007,1.3081
1.222980e-007,1.2191
1.223320e-007,1.0556
1.223660e-007,0.8850
1.224000e-007,0.7157
1.224340e-007,0.5717
1.224680e-007,0.4333
1.225020e-007,0.3143
1.225360e-007,0.2325
1.225700e-007,0.2091
1.226040e-007,0.2004
1.226380e-007,0.1927
1.226720e-007,0.1844
1.227060e-007,0.1917
1.227400e-007,0.2048
1.227740e-007,0.2043
1.228080e-007,0.1860
1.228420e-007,0.1725
1.228760e-007,0.1645
1.229100e-007,0.1372
1.229440e-007,0.1003
1.229780e-007,0.0697
1.230120e-007,0.0559
1.230460e-007,0.0583
1.230800e-007,0.0750
1.231140e-007,0.1045
1.231480e-007,0.1599
1.231820e-007,0.2291
1.232160e-007,0.2940
1.232500e-007,0.3677
1.232840e-007,0.4377
1.233180e-007,0.5067
1.233520e-007,0.6117
1.233860e-007,0.7215
1.234200e-007,0.8420
1.234540e-007,0.9660
1.234880e-007,1.0668
1.235220e-007,1.1422
1.235560e-007,1.2036
1.235900e-007,1.2361
1.236240e-007,1.2510
1.236580e-007,1.2461
1.236920e-007,1.2317
1.237260e-007,1.2192
