"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","78.359","78.754"," 394.4","78.309","78.600"," 290.3","-174.9"," -49.9","  75.1","-279.0","-154.0"," -29.0","N/A"," 658.3","-468.7"," 468.7"," 375.0"," 375.0"," 189.8"," 497.7","N/A"," 283.3"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","80.234","80.629"," 394.3","80.184","80.475"," 290.3","-175.2"," -50.2","  74.8","-279.2","-154.2"," -29.2","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","82.109","82.504"," 394.4","82.059","82.350"," 290.3","-175.2"," -50.2","  74.8","-279.2","-154.2"," -29.2","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","83.984","84.379"," 394.3","83.934","84.225"," 290.2","-174.9"," -49.9","  75.1","-279.0","-154.0"," -29.0","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.7"," 497.8","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","85.859","86.254"," 394.3","85.809","86.100"," 290.3","-175.1"," -50.1","  74.9","-279.2","-154.2"," -29.2","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","87.734","88.129"," 394.3","87.684","87.975"," 290.3","-175.1"," -50.1","  74.9","-279.2","-154.2"," -29.2","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","89.609","90.004"," 394.3","89.559","89.850"," 290.3","-175.0"," -50.0","  75.0","-279.0","-154.0"," -29.0","N/A"," 658.4","-468.7"," 468.7"," 375.0"," 375.0"," 189.7"," 497.8","N/A"," 283.4"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","91.484","91.879"," 394.3","91.434","91.725"," 290.2","-175.0"," -50.0","  75.0","-279.0","-154.0"," -29.0","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.7"," 497.8","N/A"," 283.2"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","93.359","93.754"," 394.3","93.309","93.599"," 290.3","-175.4"," -50.4","  74.6","-279.4","-154.4"," -29.4","N/A"," 658.0","-468.7"," 468.7"," 375.0"," 375.0"," 189.4"," 498.1","N/A"," 283.0"," 0.000"
"/Principal/BANK_502/DDR_DQS0_P","Pass","Write slot1","U1.H24&G25","U2.C7&B7","/Principal/BANK_502/DDR_CLK_P","U1.R21&P21","U2.J7&K7","95.234","95.629"," 394.3","95.184","95.475"," 290.2","-175.1"," -50.1","  74.9","-279.2","-154.2"," -29.2","N/A"," 658.2","-468.7"," 468.7"," 375.0"," 375.0"," 189.5"," 498.0","N/A"," 283.2"," 0.000"
